county,office,district,party,candidate,votes
Holmes,State House,98,R,Al Landis,4872
Holmes,State Senate,22,D,James Riley,1317
Holmes,State Senate,22,R,Larry Obhof,2846
Holmes,U.S. House,7,D,Joyce Healy-Abrams,1997
Holmes,U.S. House,7,R,Bob Gibbs,9443
Holmes,U.S. Senate,,,Scott Rupert,633
Holmes,U.S. Senate,,D,Sherrod Brown,2506
Holmes,U.S. Senate,,R,Josh Mandel,8252
Huron,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,4416
Huron,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,14308
Huron,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,9633
Huron,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,8653
Huron,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,12540
Huron,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,5865
Huron,President,,,Richard Duncan,115
Huron,President,,C,Virgil Goode,76
Huron,President,,D,Barack Obama,11006
Huron,President,,G,Jill Stein,115
Huron,President,,L,Gary Johnson,260
Huron,President,,R,Mitt Romney,13060
Huron,President,,S,Stewart Alexander,31
Huron,State House,57,D,Matthew Lark,9241
Huron,State House,57,L,Robert Sherwin,1102
Huron,State House,57,R,Terry Boose,13474
Huron,U.S. House,4,D,Jim Slone,5498
Huron,U.S. House,4,L,Chris Kalla,832
Huron,U.S. House,4,R,Jim Jordan,6010
Huron,U.S. House,7,D,Joyce Healy-Abrams,4119
Huron,U.S. House,7,R,Bob Gibbs,6595
Huron,U.S. Senate,,,Scott Rupert,1751
Huron,U.S. Senate,,D,Sherrod Brown,10083
Huron,U.S. Senate,,R,Josh Mandel,12443
Jackson,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,3069
Jackson,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,5799
Jackson,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,3684
Jackson,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,5183
Jackson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,6009
Jackson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,3143
Jackson,President,,,Richard Duncan,64
Jackson,President,,C,Virgil Goode,34
Jackson,President,,D,Barack Obama,5166
Jackson,President,,G,Jill Stein,101
Jackson,President,,L,Gary Johnson,94
Jackson,President,,R,Mitt Romney,7904
Jackson,President,,S,Stewart Alexander,18
Jackson,State House,93,D,Josh Bailey,4487
Jackson,State House,93,R,Ryan Smith,8198
Jackson,State Senate (Unexpired Term Ending 12/31/2014),17,R,Bob Peterson,7722
Jackson,U.S. House,6,D,Charlie Wilson,5204
Jackson,U.S. House,6,R,Bill Johnson,7556
Jackson,U.S. Senate,,,Scott Rupert,658
Jackson,U.S. Senate,,D,Sherrod Brown,5258
Jackson,U.S. Senate,,R,Josh Mandel,7268
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,7726
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,15083
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,10240
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,13042
Jefferson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,17223
Jefferson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,7132
Jefferson,President,,,Richard Duncan,141
Jefferson,President,,C,Virgil Goode,65
Jefferson,President,,D,Barack Obama,15385
Jefferson,President,,G,Jill Stein,157
Jefferson,President,,L,Gary Johnson,248
Jefferson,President,,R,Mitt Romney,17034
Jefferson,President,,S,Stewart Alexander,39
Jefferson,State House,96,D,Jack Cera,20383
Jefferson,State Senate,30,D,Lou Gentile,19277
Jefferson,State Senate,30,R,Shane Thompson,13000
Jefferson,U.S. House,6,D,Charlie Wilson,16296
Jefferson,U.S. House,6,R,Bill Johnson,15888
Jefferson,U.S. Senate,,,Scott Rupert,1496
Jefferson,U.S. Senate,,D,Sherrod Brown,16031
Jefferson,U.S. Senate,,R,Josh Mandel,14786
Knox,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,5887
Knox,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,14810
Knox,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,11428
Knox,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,9478
Knox,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,12813
Knox,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,8015
Knox,President,,,Richard Duncan,101
Knox,President,,C,Virgil Goode,74
Knox,President,,D,Barack Obama,10470
Knox,President,,G,Jill Stein,114
Knox,President,,L,Gary Johnson,306
Knox,President,,R,Mitt Romney,17266
Knox,President,,S,Stewart Alexander,14
Knox,State House,68,D,John Ryerson,8277
Knox,State House,68,R,Margaret Ruhl,18636
Knox,U.S. House,7,D,Joyce Healy-Abrams,9499
Knox,U.S. House,7,R,Bob Gibbs,17692
Knox,U.S. Senate,,,Scott Rupert,1562
Knox,U.S. Senate,,D,Sherrod Brown,10186
Knox,U.S. Senate,,R,Josh Mandel,16237
Lake,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,22502
Lake,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,62859
Lake,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,37523
Lake,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,46512
Lake,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,52945
Lake,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,31053
Lake,President,,,Richard Duncan,271
Lake,President,,C,Virgil Goode,153
Lake,President,,D,Barack Obama,57680
Lake,President,,G,Jill Stein,436
Lake,President,,L,Gary Johnson,1073
Lake,President,,R,Mitt Romney,58744
Lake,President,,S,Stewart Alexander,46
Lake,State House,60,D,John Rogers,27115
Lake,State House,60,R,Lori DiNallo,21767
Lake,State House,61,D,Susan McGuinness,27345
Lake,State House,61,R,Ron Young,32328
Lake,State Senate,18,D,Jim Mueller,25030
Lake,State Senate,18,R,John Eklund,33967
Lake,U.S. House,14,D,Dale Blanchard,42411
Lake,U.S. House,14,G,Elaine Mastromatteo,4681
Lake,U.S. House,14,L,David Macko,3538
Lake,U.S. House,14,R,David Joyce,55919
Lake,U.S. Senate,,,Scott Rupert,6128
Lake,U.S. Senate,,D,Sherrod Brown,54981
Lake,U.S. Senate,,R,Josh Mandel,52795
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,7328
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,11184
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,8065
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,10305
Lawrence,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,13965
Lawrence,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,4906
Lawrence,President,,,Richard Duncan,107
Lawrence,President,,C,Virgil Goode,49
Lawrence,President,,D,Barack Obama,10744
Lawrence,President,,G,Jill Stein,93
Lawrence,President,,L,Gary Johnson,171
Lawrence,President,,R,Mitt Romney,14651
Lawrence,President,,S,Stewart Alexander,18
Lawrence,State House,90,D,John Haas,2879
Lawrence,State House,90,R,Terry Johnson,2943
Lawrence,State House,93,D,Josh Bailey,7660
Lawrence,State House,93,R,Ryan Smith,10840
Lawrence,State Senate,14,R,Joe Uecker,3546
Lawrence,State Senate (Unexpired Term Ending 12/31/2014),17,R,Bob Peterson,12872
Lawrence,U.S. House,6,D,Charlie Wilson,11848
Lawrence,U.S. House,6,R,Bill Johnson,12562
Lawrence,U.S. Senate,,,Scott Rupert,1076
Lawrence,U.S. Senate,,D,Sherrod Brown,11085
Lawrence,U.S. Senate,,R,Josh Mandel,12407
Licking,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,17028
Licking,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,44400
Licking,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,31755
Licking,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,29721
Licking,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,35909
Licking,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,26808
Licking,President,,,Richard Duncan,287
Licking,President,,C,Virgil Goode,200
Licking,President,,D,Barack Obama,34201
Licking,President,,G,Jill Stein,311
Licking,President,,L,Gary Johnson,817
Licking,President,,R,Mitt Romney,45503
Licking,President,,S,Stewart Alexander,68
Licking,State House,71,D,Brady Jones,20881
Licking,State House,71,R,Jay Hottinger,33441
Licking,State House,72,D,David Dilly,7636
Licking,State House,72,R,Bill Hayes,15415
Licking,U.S. House,12,D,Jim Reese,27099
Licking,U.S. House,12,R,Pat Tiberi,52048
Licking,U.S. Senate,,,Scott Rupert,4445
Licking,U.S. Senate,,D,Sherrod Brown,33097
Licking,U.S. Senate,,R,Josh Mandel,42691
Logan,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,4054
Logan,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,11995
Logan,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,11329
Logan,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,5481
Logan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,11831
Logan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,4143
Logan,President,,,Richard Duncan,76
Logan,President,,C,Virgil Goode,58
Logan,President,,D,Barack Obama,7062
Logan,President,,G,Jill Stein,80
Logan,President,,L,Gary Johnson,214
Logan,President,,R,Mitt Romney,13633
Logan,President,,S,Stewart Alexander,14
Logan,State House,83,D,John Kostyo,748
Logan,State House,83,R,Robert Sprague,1948
Logan,State House,85,R,John Adams,13434
Logan,State Senate,12,L,Paul Hinds,3781
Logan,State Senate,12,R,Keith Faber,12227
Logan,State Senate (Unexpired Term Ending 12/31/2014),1,R,Cliff Hite,2164
Logan,U.S. House,4,D,Jim Slone,5066
Logan,U.S. House,4,L,Chris Kalla,960
Logan,U.S. House,4,R,Jim Jordan,14472
Logan,U.S. Senate,,,Scott Rupert,1240
Logan,U.S. Senate,,D,Sherrod Brown,6479
Logan,U.S. Senate,,R,Josh Mandel,13303
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,27756
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,72911
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,40938
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,55339
Lorain,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,53003
Lorain,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,47424
Lorain,President,,,Richard Duncan,268
Lorain,President,,C,Virgil Goode,215
Lorain,President,,D,Barack Obama,81464
Lorain,President,,G,Jill Stein,554
Lorain,President,,L,Gary Johnson,1275
Lorain,President,,R,Mitt Romney,59405
Lorain,President,,S,Stewart Alexander,71
Lorain,State House,55,D,Matthew Lundy,31796
Lorain,State House,55,R,Rae Brady,18733
Lorain,State House,56,D,Daniel Ramos,37493
Lorain,State House,57,D,Matthew Lark,12101
Lorain,State House,57,L,Robert Sherwin,1815
Lorain,State House,57,R,Terry Boose,14916
Lorain,U.S. House,4,D,Jim Slone,29468
Lorain,U.S. House,4,L,Chris Kalla,2727
Lorain,U.S. House,4,R,Jim Jordan,15874
Lorain,U.S. House,7,D,Joyce Healy-Abrams,17975
Lorain,U.S. House,7,R,Bob Gibbs,21616
Lorain,U.S. House,9,D,Marcy Kaptur,29042
Lorain,U.S. House,9,L,Sean Stipe,2032
Lorain,U.S. House,9,R,Samuel Wurzelbacher,12417
Lorain,U.S. Senate,,,Scott Rupert,6415
Lorain,U.S. Senate,,D,Sherrod Brown,80854
Lorain,U.S. Senate,,R,Josh Mandel,53332
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,43488
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,106209
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,78234
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,69148
Lucas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,77848
Lucas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,71791
Lucas,President,,,Richard Duncan,325
Lucas,President,,C,Virgil Goode,238
Lucas,President,,D,Barack Obama,136616
Lucas,President,,G,Jill Stein,652
Lucas,President,,L,Gary Johnson,2318
Lucas,President,,R,Mitt Romney,69940
Lucas,President,,S,Stewart Alexander,128
Lucas,State House,44,D,Michael Ashford,42141
Lucas,State House,45,D,Teresa Fedor,35411
Lucas,State House,46,D,Matthew Szollosi,34144
Lucas,State House,46,R,Dave Kissinger,18318
Lucas,State House,47,D,Jeff Bunck,19408
Lucas,State House,47,R,Barbara Sears,27173
Lucas,State Senate,2,D,Jeff Bretz,17826
Lucas,State Senate,2,R,Randy Gardner,27175
Lucas,U.S. House,5,D,Angela Zimmann,49575
Lucas,U.S. House,5,L,Eric Eberly,3262
Lucas,U.S. House,5,R,Bob Latta,48941
Lucas,U.S. House,9,D,Marcy Kaptur,84922
Lucas,U.S. House,9,L,Sean Stipe,2648
Lucas,U.S. House,9,R,Samuel Wurzelbacher,15038
Lucas,U.S. Senate,,,Scott Rupert,8452
Lucas,U.S. Senate,,D,Sherrod Brown,131887
Lucas,U.S. Senate,,R,Josh Mandel,65067
Madison,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,3138
Madison,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,9584
Madison,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,7155
Madison,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,5762
Madison,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,7709
Madison,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,5364
Madison,President,,,Richard Duncan,44
Madison,President,,C,Virgil Goode,48
Madison,President,,D,Barack Obama,6845
Madison,President,,G,Jill Stein,67
Madison,President,,L,Gary Johnson,167
Madison,President,,R,Mitt Romney,10342
Madison,President,,S,Stewart Alexander,4
Madison,State House,74,D,Steve Key,5263
Madison,State House,74,R,Robert Hackett,10896
Madison,State Senate,10,D,Jeff Robertson,5215
Madison,State Senate,10,R,Chris Widener,11212
Madison,U.S. House,15,D,Pat Lang,4541
Madison,U.S. House,15,R,Steve Stivers,12065
Madison,U.S. Senate,,,Scott Rupert,1005
Madison,U.S. Senate,,D,Sherrod Brown,6518
Madison,U.S. Senate,,R,Josh Mandel,9379
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,30197
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,59683
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,33048
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,56976
Mahoning,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,53477
Mahoning,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,38191
Mahoning,President,,,Richard Duncan,299
Mahoning,President,,C,Virgil Goode,140
Mahoning,President,,D,Barack Obama,77059
Mahoning,President,,G,Jill Stein,370
Mahoning,President,,L,Gary Johnson,744
Mahoning,President,,R,Mitt Romney,42641
Mahoning,President,,S,Stewart Alexander,55
Mahoning,State House,58,D,Robert Hagan,43309
Mahoning,State House,59,D,Ronald Gerberry,36692
Mahoning,State House,59,R,Kimberly Poma,25845
Mahoning,U.S. House,13,D,Tim Ryan,71780
Mahoning,U.S. House,13,R,Marisha Agana,18802
Mahoning,U.S. House,6,D,Charlie Wilson,12576
Mahoning,U.S. House,6,R,Bill Johnson,14572
Mahoning,U.S. Senate,,,Scott Rupert,5104
Mahoning,U.S. Senate,,D,Sherrod Brown,76182
Mahoning,U.S. Senate,,R,Josh Mandel,33480
Marion,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,5586
Marion,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,15820
Marion,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,11497
Marion,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,10006
Marion,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,13391
Marion,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,8137
Marion,President,,,Richard Duncan,99
Marion,President,,C,Virgil Goode,38
Marion,President,,D,Barack Obama,12504
Marion,President,,G,Jill Stein,132
Marion,President,,L,Gary Johnson,285
Marion,President,,R,Mitt Romney,14265
Marion,President,,S,Stewart Alexander,29
Marion,State House,86,D,Cheryl Johncox,10307
Marion,State House,86,R,Dorothy Pelanda,11332
Marion,State House,87,D,Jeffrey Lehart,1116
Marion,State House,87,R,Jeff McClain,2094
Marion,State Senate,26,D,Tanyce Addison,12143
Marion,State Senate,26,R,Dave Burke,13560
Marion,U.S. House,12,D,Jim Reese,1272
Marion,U.S. House,12,R,Pat Tiberi,3124
Marion,U.S. House,4,D,Jim Slone,8781
Marion,U.S. House,4,L,Chris Kalla,1167
Marion,U.S. House,4,R,Jim Jordan,11818
Marion,U.S. Senate,,,Scott Rupert,1985
Marion,U.S. Senate,,D,Sherrod Brown,11376
Marion,U.S. Senate,,R,Josh Mandel,13656
Medina,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,18614
Medina,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,45215
Medina,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,27185
Medina,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,34000
Medina,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,39534
Medina,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,22409
Medina,President,,,Richard Duncan,240
Medina,President,,C,Virgil Goode,132
Medina,President,,D,Barack Obama,38785
Medina,President,,G,Jill Stein,326
Medina,President,,L,Gary Johnson,838
Medina,President,,R,Mitt Romney,50418
Medina,President,,S,Stewart Alexander,44
Medina,State House,69,D,Judith Cross,23047
Medina,State House,69,R,William Batchelder,35486
Medina,State House,70,D,Steve Johnson,10937
Medina,State House,70,R,Dave Hall,12323
Medina,State Senate,22,D,James Riley,34085
Medina,State Senate,22,R,Larry Obhof,46416
Medina,U.S. House,16,D,Betty Sutton,26286
Medina,U.S. House,16,R,Jim Renacci,30972
Medina,U.S. House,7,D,Joyce Healy-Abrams,12119
Medina,U.S. House,7,R,Bob Gibbs,16863
Medina,U.S. Senate,,,Scott Rupert,4562
Medina,U.S. Senate,,D,Sherrod Brown,39008
Medina,U.S. Senate,,R,Josh Mandel,45176
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,2869
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,4136
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,2718
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,4228
Meigs,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,4925
Meigs,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,2057
Meigs,President,,,Richard Duncan,66
Meigs,President,,C,Virgil Goode,36
Meigs,President,,D,Barack Obama,4027
Meigs,President,,G,Jill Stein,70
Meigs,President,,L,Gary Johnson,111
Meigs,President,,R,Mitt Romney,5895
Meigs,President,,S,Stewart Alexander,13
Meigs,State House,94,D,Debbie Phillips,5070
Meigs,State House,94,R,Charles Richter,4643
Meigs,State Senate,30,D,Lou Gentile,3865
Meigs,State Senate,30,R,Shane Thompson,5535
Meigs,U.S. House,6,D,Charlie Wilson,4433
Meigs,U.S. House,6,R,Bill Johnson,5346
Meigs,U.S. Senate,,,Scott Rupert,584
Meigs,U.S. Senate,,D,Sherrod Brown,4132
Meigs,U.S. Senate,,R,Josh Mandel,5175
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,3858
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,12573
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,13378
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,4324
Mercer,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,12880
Mercer,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,3282
Mercer,President,,,Richard Duncan,65
Mercer,President,,C,Virgil Goode,42
Mercer,President,,D,Barack Obama,4745
Mercer,President,,G,Jill Stein,83
Mercer,President,,L,Gary Johnson,142
Mercer,President,,R,Mitt Romney,16561
Mercer,President,,S,Stewart Alexander,23
Mercer,State House,84,D,Ronald Hammons,4035
Mercer,State House,84,R,Jim Buchy,16453
Mercer,State Senate,12,L,Paul Hinds,2869
Mercer,State Senate,12,R,Keith Faber,17317
Mercer,U.S. House,4,D,Jim Slone,361
Mercer,U.S. House,4,L,Chris Kalla,66
Mercer,U.S. House,4,R,Jim Jordan,1216
Mercer,U.S. House,5,D,Angela Zimmann,2700
Mercer,U.S. House,5,L,Eric Eberly,409
Mercer,U.S. House,5,R,Bob Latta,6716
Mercer,U.S. House,8,R,John Boehner,8436
Mercer,U.S. Senate,,,Scott Rupert,849
Mercer,U.S. Senate,,D,Sherrod Brown,4736
Mercer,U.S. Senate,,R,Josh Mandel,15743
Miami,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,8779
Miami,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,30939
Miami,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,25099
Miami,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,14718
Miami,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,29473
Miami,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,9880
Miami,President,,,Richard Duncan,121
Miami,President,,C,Virgil Goode,89
Miami,President,,D,Barack Obama,16383
Miami,President,,G,Jill Stein,144
Miami,President,,L,Gary Johnson,554
Miami,President,,R,Mitt Romney,34606
Miami,President,,S,Stewart Alexander,39
Miami,State House,80,D,Dave Fisher,15431
Miami,State House,80,R,Richard Adams,33540
Miami,U.S. House,8,R,John Boehner,39751
Miami,U.S. Senate,,,Scott Rupert,2156
Miami,U.S. Senate,,D,Sherrod Brown,15968
Miami,U.S. Senate,,R,Josh Mandel,32866
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,1657
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,2732
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,1735
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,2796
Monroe,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,3026
Monroe,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,1493
Monroe,President,,,Richard Duncan,56
Monroe,President,,C,Virgil Goode,37
Monroe,President,,D,Barack Obama,3035
Monroe,President,,G,Jill Stein,47
Monroe,President,,L,Gary Johnson,48
Monroe,President,,R,Mitt Romney,3548
Monroe,President,,S,Stewart Alexander,8
Monroe,State House,96,D,Jack Cera,4601
Monroe,State Senate,30,D,Lou Gentile,3616
Monroe,State Senate,30,R,Shane Thompson,2907
Monroe,U.S. House,6,D,Charlie Wilson,3630
Monroe,U.S. House,6,R,Bill Johnson,3021
Monroe,U.S. Senate,,,Scott Rupert,292
Monroe,U.S. Senate,,D,Sherrod Brown,3274
Monroe,U.S. Senate,,R,Josh Mandel,3114
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,67171
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,136241
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,97550
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,104071
Montgomery,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,119435
Montgomery,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,86177
Montgomery,President,,,Richard Duncan,438
Montgomery,President,,C,Virgil Goode,365
Montgomery,President,,D,Barack Obama,137139
Montgomery,President,,G,Jill Stein,775
Montgomery,President,,L,Gary Johnson,2548
Montgomery,President,,R,Mitt Romney,124841
Montgomery,President,,S,Stewart Alexander,172
Montgomery,State House,39,D,Fred Strahorn,37831
Montgomery,State House,39,R,Jeffrey Wellbaum,7756
Montgomery,State House,40,D,Carl Fisher,24717
Montgomery,State House,40,R,Michael Henne,29493
Montgomery,State House,41,D,Caroline Gentry,23572
Montgomery,State House,41,R,Jim Butler,34707
Montgomery,State House,42,D,Aaron Buczkowski,18499
Montgomery,State House,42,R,Terry Blair,34625
Montgomery,State House,43,D,Roland Winburn,23797
Montgomery,State House,43,R,Joyce Deitering,13070
Montgomery,State Senate,6,D,Rick McKiddy,63874
Montgomery,State Senate,6,R,Peggy Lehner,106095
Montgomery,U.S. House,10,D,Sharen Neuhardt,103300
Montgomery,U.S. House,10,L,David Harlow,7200
Montgomery,U.S. House,10,R,Mike Turner,149229
Montgomery,U.S. Senate,,,Scott Rupert,9615
Montgomery,U.S. Senate,,D,Sherrod Brown,135210
Montgomery,U.S. Senate,,R,Josh Mandel,116345
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Michael Skindell,1295
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2013),,,Terrence O'Donnell,3126
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2013),,,Robert Cupp,2119
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2013),,,William O'Neill,2388
Morgan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Sharon Kennedy,2785
Morgan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2014),,,Yvette Brown,1674
Morgan,President,,,Richard Duncan,31
Morgan,President,,C,Virgil Goode,24
Morgan,President,,D,Barack Obama,2814
Morgan,President,,G,Jill Stein,27
Morgan,President,,L,Gary Johnson,42
Morgan,President,,R,Mitt Romney,3179
Morgan,President,,S,Stewart Alexander,10
Morgan,State House,78,D,Jeremy VanMeter,2320
Morgan,State House,78,R,Ron Hood,3273
Morgan,State Senate,20,D,Teresa Scarmack,2166
