county,office,district,party,candidate,votes
Ashland,Auditor of State,16.0,Republican,Mary Taylor,8786
Ashland,Auditor of State,5.0,Democratic,Barbara Sykes,1831
Ashland,Auditor of State,5.0,Republican,Mary Taylor,2590
Ashland,Governor/Lieutenant Governor,16.0,Democratic,Ted Strickland,7064
Ashland,Governor/Lieutenant Governor,16.0,Non-partisan,Robert Fitrakis,157
Ashland,Governor/Lieutenant Governor,16.0,Non-partisan,William S. Peirce,350
Ashland,Governor/Lieutenant Governor,16.0,Republican,J. Kenneth Blackwell,7140
Ashland,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,2428
Ashland,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,67
Ashland,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,130
Ashland,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,2014
Ashland,Secretary of State,16.0,Democratic,Jennifer L. Brunner,5687
Ashland,Secretary of State,16.0,Non-partisan,John A. Eastman,427
Ashland,Secretary of State,16.0,Non-partisan,Timothy J. Kettler,311
Ashland,Secretary of State,16.0,Republican,Greg Hartman,7454
Ashland,Secretary of State,5.0,Democratic,Jennifer L. Brunner,2013
Ashland,Secretary of State,5.0,Non-partisan,John A. Eastman,176
Ashland,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,99
Ashland,Secretary of State,5.0,Republican,Greg Hartman,2081
Ashland,Treasurer of State,16.0,Democratic,Richard Cordray,6029
Ashland,Treasurer of State,16.0,Republican,Sandra O'Brien,7925
Ashland,Treasurer of State,5.0,Democratic,Richard Cordray,2147
Ashland,Treasurer of State,5.0,Republican,Sandra O'Brien,2235
Ashland,U.S. Senate,16.0,Democratic,Sherrod Brown,6533
Ashland,U.S. Senate,16.0,Republican,Mike DeWine,8042
Ashland,U.S. Senate,5.0,Democratic,Sherrod Brown,2357
Ashland,U.S. Senate,5.0,Republican,Mike DeWine,2257
Ashtabula,Attorney General,14.0,Democratic,Marc Dann,20960
Ashtabula,Attorney General,14.0,Republican,Betty Montgomery,13004
Ashtabula,Auditor of State,14.0,Democratic,Barbara Sykes,17677
Ashtabula,Auditor of State,14.0,Republican,Mary Taylor,15310
Ashtabula,Governor/Lieutenant Governor,14.0,Democratic,Ted Strickland,22255
Ashtabula,Governor/Lieutenant Governor,14.0,Non-partisan,Robert Fitrakis,417
Ashtabula,Governor/Lieutenant Governor,14.0,Non-partisan,William S. Peirce,786
Ashtabula,Governor/Lieutenant Governor,14.0,Republican,J. Kenneth Blackwell,10406
Ashtabula,Secretary of State,14.0,Democratic,Jennifer L. Brunner,19223
Ashtabula,Secretary of State,14.0,Non-partisan,John A. Eastman,1493
Ashtabula,Secretary of State,14.0,Non-partisan,Timothy J. Kettler,829
Ashtabula,Secretary of State,14.0,Republican,Greg Hartman,11106
Ashtabula,Treasurer of State,14.0,Democratic,Richard Cordray,20760
Ashtabula,Treasurer of State,14.0,Republican,Sandra O'Brien,13554
Ashtabula,U.S. Senate,14.0,Democratic,Sherrod Brown,21151
Ashtabula,U.S. Senate,14.0,Republican,Mike DeWine,13078
Athens,Attorney General,18.0,Democratic,Marc Dann,3490
Athens,Attorney General,18.0,Republican,Betty Montgomery,1355
Athens,Attorney General,6.0,Democratic,Marc Dann,9561
Athens,Attorney General,6.0,Republican,Betty Montgomery,5049
Athens,Auditor of State,18.0,Democratic,Barbara Sykes,3558
Athens,Auditor of State,18.0,Republican,Mary Taylor,1152
Athens,Auditor of State,6.0,Democratic,Barbara Sykes,9713
Athens,Auditor of State,6.0,Republican,Mary Taylor,4470
Athens,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,4215
Athens,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,21
Athens,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,50
Athens,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,592
Athens,Governor/Lieutenant Governor,6.0,Democratic,Ted Strickland,11973
Athens,Governor/Lieutenant Governor,6.0,Non-partisan,Robert Fitrakis,95
Athens,Governor/Lieutenant Governor,6.0,Non-partisan,William S. Peirce,179
Athens,Governor/Lieutenant Governor,6.0,Republican,J. Kenneth Blackwell,2711
Athens,Secretary of State,18.0,Democratic,Jennifer L. Brunner,3510
Athens,Secretary of State,18.0,Non-partisan,John A. Eastman,152
Athens,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,103
Athens,Secretary of State,18.0,Republican,Greg Hartman,918
Athens,Secretary of State,6.0,Democratic,Jennifer L. Brunner,9658
Athens,Secretary of State,6.0,Non-partisan,John A. Eastman,343
Athens,Secretary of State,6.0,Non-partisan,Timothy J. Kettler,305
Athens,Secretary of State,6.0,Republican,Greg Hartman,3839
Athens,Treasurer of State,18.0,Democratic,Richard Cordray,3690
Athens,Treasurer of State,18.0,Republican,Sandra O'Brien,1039
Athens,Treasurer of State,6.0,Democratic,Richard Cordray,9997
Athens,Treasurer of State,6.0,Republican,Sandra O'Brien,4205
Athens,U.S. Senate,18.0,Democratic,Sherrod Brown,3752
Athens,U.S. Senate,18.0,Republican,Mike DeWine,1161
Athens,U.S. Senate,6.0,Democratic,Sherrod Brown,10236
Athens,U.S. Senate,6.0,Republican,Mike DeWine,4678
Auglaize,Attorney General,4.0,Democratic,Marc Dann,6704
Auglaize,Attorney General,4.0,Republican,Betty Montgomery,9907
Auglaize,Auditor of State,4.0,Democratic,Barbara Sykes,6063
Auglaize,Auditor of State,4.0,Republican,Mary Taylor,10199
Auglaize,Governor/Lieutenant Governor,4.0,Democratic,Ted Strickland,7606
Auglaize,Governor/Lieutenant Governor,4.0,Non-partisan,Robert Fitrakis,177
Auglaize,Governor/Lieutenant Governor,4.0,Non-partisan,William S. Peirce,424
Auglaize,Governor/Lieutenant Governor,4.0,Republican,J. Kenneth Blackwell,8687
Auglaize,Secretary of State,4.0,Democratic,Jennifer L. Brunner,5968
Auglaize,Secretary of State,4.0,Non-partisan,John A. Eastman,532
Auglaize,Secretary of State,4.0,Non-partisan,Timothy J. Kettler,510
Auglaize,Secretary of State,4.0,Republican,Greg Hartman,9092
Auglaize,Treasurer of State,4.0,Democratic,Richard Cordray,6433
Auglaize,Treasurer of State,4.0,Republican,Sandra O'Brien,9817
Auglaize,U.S. Senate,4.0,Democratic,Sherrod Brown,6845
Auglaize,U.S. Senate,4.0,Republican,Mike DeWine,10142
Belmont,Attorney General,18.0,Democratic,Marc Dann,3032
Belmont,Attorney General,18.0,Republican,Betty Montgomery,2253
Belmont,Attorney General,6.0,Democratic,Marc Dann,12441
Belmont,Attorney General,6.0,Republican,Betty Montgomery,5162
Belmont,Auditor of State,18.0,Democratic,Barbara Sykes,3070
Belmont,Auditor of State,18.0,Republican,Mary Taylor,2187
Belmont,Auditor of State,6.0,Democratic,Barbara Sykes,12662
Belmont,Auditor of State,6.0,Republican,Mary Taylor,4859
Belmont,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,3595
Belmont,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,41
Belmont,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,95
Belmont,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,1770
Belmont,Governor/Lieutenant Governor,6.0,Democratic,Ted Strickland,14247
Belmont,Governor/Lieutenant Governor,6.0,Non-partisan,Robert Fitrakis,129
Belmont,Governor/Lieutenant Governor,6.0,Non-partisan,William S. Peirce,292
Belmont,Governor/Lieutenant Governor,6.0,Republican,J. Kenneth Blackwell,3823
Belmont,Secretary of State,18.0,Democratic,Jennifer L. Brunner,3016
Belmont,Secretary of State,18.0,Non-partisan,John A. Eastman,171
Belmont,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,118
Belmont,Secretary of State,18.0,Republican,Greg Hartman,1964
Belmont,Secretary of State,6.0,Democratic,Jennifer L. Brunner,12313
Belmont,Secretary of State,6.0,Non-partisan,John A. Eastman,534
Belmont,Secretary of State,6.0,Non-partisan,Timothy J. Kettler,532
Belmont,Secretary of State,6.0,Republican,Greg Hartman,4279
Belmont,Treasurer of State,18.0,Democratic,Richard Cordray,3185
Belmont,Treasurer of State,18.0,Republican,Sandra O'Brien,2130
Belmont,Treasurer of State,6.0,Democratic,Richard Cordray,12906
Belmont,Treasurer of State,6.0,Republican,Sandra O'Brien,4835
Belmont,U.S. Senate,18.0,Democratic,Sherrod Brown,3017
Belmont,U.S. Senate,18.0,Republican,Mike DeWine,2402
Belmont,U.S. Senate,6.0,Democratic,Sherrod Brown,12473
Belmont,U.S. Senate,6.0,Republican,Mike DeWine,5654
Brown,Attorney General,2.0,Democratic,Marc Dann,6610
Brown,Attorney General,2.0,Republican,Betty Montgomery,7198
Brown,Auditor of State,2.0,Democratic,Barbara Sykes,5961
Brown,Auditor of State,2.0,Republican,Mary Taylor,7836
Brown,Governor/Lieutenant Governor,2.0,Democratic,Ted Strickland,7743
Brown,Governor/Lieutenant Governor,2.0,Non-partisan,Robert Fitrakis,106
Brown,Governor/Lieutenant Governor,2.0,Non-partisan,William S. Peirce,237
Brown,Governor/Lieutenant Governor,2.0,Republican,J. Kenneth Blackwell,5956
Brown,Secretary of State,2.0,Democratic,Jennifer L. Brunner,6683
Brown,Secretary of State,2.0,Non-partisan,John A. Eastman,369
Brown,Secretary of State,2.0,Non-partisan,Timothy J. Kettler,231
Brown,Secretary of State,2.0,Republican,Greg Hartman,6367
Brown,Treasurer of State,2.0,Democratic,Richard Cordray,6983
Brown,Treasurer of State,2.0,Republican,Sandra O'Brien,6696
Brown,U.S. Senate,2.0,Democratic,Sherrod Brown,6850
Brown,U.S. Senate,2.0,Republican,Mike DeWine,7247
Butler,Attorney General,1.0,Democratic,Marc Dann,3484
Butler,Attorney General,1.0,Republican,Betty Montgomery,5877
Butler,Attorney General,8.0,Democratic,Marc Dann,39605
Butler,Attorney General,8.0,Republican,Betty Montgomery,56370
Butler,Auditor of State,1.0,Democratic,Barbara Sykes,3136
Butler,Auditor of State,1.0,Republican,Mary Taylor,6645
Butler,Auditor of State,8.0,Democratic,Barbara Sykes,37189
Butler,Auditor of State,8.0,Republican,Mary Taylor,61850
Butler,Governor/Lieutenant Governor,1.0,Democratic,Ted Strickland,4276
Butler,Governor/Lieutenant Governor,1.0,Non-partisan,Robert Fitrakis,119
Butler,Governor/Lieutenant Governor,1.0,Non-partisan,William S. Peirce,229
Butler,Governor/Lieutenant Governor,1.0,Republican,J. Kenneth Blackwell,5738
Butler,Governor/Lieutenant Governor,8.0,Democratic,Ted Strickland,48089
Butler,Governor/Lieutenant Governor,8.0,Non-partisan,Robert Fitrakis,1219
Butler,Governor/Lieutenant Governor,8.0,Non-partisan,William S. Peirce,1927
Butler,Governor/Lieutenant Governor,8.0,Republican,J. Kenneth Blackwell,54280
Butler,Secretary of State,1.0,Democratic,Jennifer L. Brunner,3567
Butler,Secretary of State,1.0,Non-partisan,John A. Eastman,216
Butler,Secretary of State,1.0,Non-partisan,Timothy J. Kettler,268
Butler,Secretary of State,1.0,Republican,Greg Hartman,5910
Butler,Secretary of State,8.0,Democratic,Jennifer L. Brunner,42950
Butler,Secretary of State,8.0,Non-partisan,John A. Eastman,1905
Butler,Secretary of State,8.0,Non-partisan,Timothy J. Kettler,2444
Butler,Secretary of State,8.0,Republican,Greg Hartman,53964
Butler,Treasurer of State,1.0,Democratic,Richard Cordray,3827
Butler,Treasurer of State,1.0,Republican,Sandra O'Brien,6113
Butler,Treasurer of State,8.0,Democratic,Richard Cordray,44644
Butler,Treasurer of State,8.0,Republican,Sandra O'Brien,56547
Butler,U.S. Senate,1.0,Democratic,Sherrod Brown,3804
Butler,U.S. Senate,1.0,Republican,Mike DeWine,6563
Butler,U.S. Senate,8.0,Democratic,Sherrod Brown,45639
Butler,U.S. Senate,8.0,Republican,Mike DeWine,59291
Carroll,Attorney General,18.0,Democratic,Marc Dann,5485
Carroll,Attorney General,18.0,Republican,Betty Montgomery,4307
Carroll,Auditor of State,18.0,Democratic,Barbara Sykes,5097
Carroll,Auditor of State,18.0,Republican,Mary Taylor,5136
Carroll,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,6948
Carroll,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,170
Carroll,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,330
Carroll,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,3775
Carroll,Secretary of State,18.0,Democratic,Jennifer L. Brunner,5663
Carroll,Secretary of State,18.0,Non-partisan,John A. Eastman,409
Carroll,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,324
Carroll,Secretary of State,18.0,Republican,Greg Hartman,4221
Carroll,Treasurer of State,18.0,Democratic,Richard Cordray,6081
Carroll,Treasurer of State,18.0,Republican,Sandra O'Brien,4614
Carroll,U.S. Senate,18.0,Democratic,Sherrod Brown,6182
Carroll,U.S. Senate,18.0,Republican,Mike DeWine,4938
Champaign,Attorney General,4.0,Democratic,Marc Dann,6064
Champaign,Attorney General,4.0,Republican,Betty Montgomery,8048
Champaign,Auditor of State,4.0,Democratic,Barbara Sykes,5728
Champaign,Auditor of State,4.0,Republican,Mary Taylor,8271
Champaign,Governor/Lieutenant Governor,4.0,Democratic,Ted Strickland,7475
Champaign,Governor/Lieutenant Governor,4.0,Non-partisan,Robert Fitrakis,136
Champaign,Governor/Lieutenant Governor,4.0,Non-partisan,William S. Peirce,289
Champaign,Governor/Lieutenant Governor,4.0,Republican,J. Kenneth Blackwell,6355
Champaign,Secretary of State,4.0,Democratic,Jennifer L. Brunner,6153
Champaign,Secretary of State,4.0,Non-partisan,John A. Eastman,524
Champaign,Secretary of State,4.0,Non-partisan,Timothy J. Kettler,275
Champaign,Secretary of State,4.0,Republican,Greg Hartman,6834
Champaign,Treasurer of State,4.0,Democratic,Richard Cordray,6640
Champaign,Treasurer of State,4.0,Republican,Sandra O'Brien,7269
Champaign,U.S. Senate,4.0,Democratic,Sherrod Brown,6809
Champaign,U.S. Senate,4.0,Republican,Mike DeWine,7598
Clark,Attorney General,7.0,Democratic,Marc Dann,24471
Clark,Attorney General,7.0,Republican,Betty Montgomery,24125
Clark,Auditor of State,7.0,Democratic,Barbara Sykes,23951
Clark,Auditor of State,7.0,Republican,Mary Taylor,24709
Clark,Governor/Lieutenant Governor,7.0,Democratic,Ted Strickland,29364
Clark,Governor/Lieutenant Governor,7.0,Non-partisan,Robert Fitrakis,584
Clark,Governor/Lieutenant Governor,7.0,Non-partisan,William S. Peirce,905
Clark,Governor/Lieutenant Governor,7.0,Republican,J. Kenneth Blackwell,18200
Clark,Secretary of State,7.0,Democratic,Jennifer L. Brunner,25452
Clark,Secretary of State,7.0,Non-partisan,John A. Eastman,1572
Clark,Secretary of State,7.0,Non-partisan,Timothy J. Kettler,800
Clark,Secretary of State,7.0,Republican,Greg Hartman,20379
Clark,Treasurer of State,7.0,Democratic,Richard Cordray,27062
Clark,Treasurer of State,7.0,Republican,Sandra O'Brien,21314
Clark,U.S. Senate,7.0,Democratic,Sherrod Brown,26400
Clark,U.S. Senate,7.0,Republican,Mike DeWine,23656
Clermont,Attorney General,2.0,Democratic,Marc Dann,24112
Clermont,Attorney General,2.0,Republican,Betty Montgomery,40460
Clermont,Auditor of State,2.0,Democratic,Barbara Sykes,20466
Clermont,Auditor of State,2.0,Republican,Mary Taylor,42364
Clermont,Governor/Lieutenant Governor,2.0,Democratic,Ted Strickland,27307
Clermont,Governor/Lieutenant Governor,2.0,Non-partisan,Robert Fitrakis,677
Clermont,Governor/Lieutenant Governor,2.0,Non-partisan,William S. Peirce,1301
Clermont,Governor/Lieutenant Governor,2.0,Republican,J. Kenneth Blackwell,35687
Clermont,Secretary of State,2.0,Democratic,Jennifer L. Brunner,23727
Clermont,Secretary of State,2.0,Non-partisan,John A. Eastman,1312
Clermont,Secretary of State,2.0,Non-partisan,Timothy J. Kettler,888
Clermont,Secretary of State,2.0,Republican,Greg Hartman,37477
Clermont,Treasurer of State,2.0,Democratic,Richard Cordray,24816
Clermont,Treasurer of State,2.0,Republican,Sandra O'Brien,38089
Clermont,U.S. Senate,2.0,Democratic,Sherrod Brown,25333
Clermont,U.S. Senate,2.0,Republican,Mike DeWine,39588
Clinton,Attorney General,3.0,Democratic,Marc Dann,5197
Clinton,Attorney General,3.0,Republican,Betty Montgomery,7361
Clinton,Auditor of State,3.0,Democratic,Barbara Sykes,4259
Clinton,Auditor of State,3.0,Republican,Mary Taylor,8053
Clinton,Governor/Lieutenant Governor,3.0,Democratic,Ted Strickland,6342
Clinton,Governor/Lieutenant Governor,3.0,Non-partisan,Robert Fitrakis,109
Clinton,Governor/Lieutenant Governor,3.0,Non-partisan,William S. Peirce,240
Clinton,Governor/Lieutenant Governor,3.0,Republican,J. Kenneth Blackwell,5947
Clinton,Secretary of State,3.0,Democratic,Jennifer L. Brunner,4781
Clinton,Secretary of State,3.0,Non-partisan,John A. Eastman,363
Clinton,Secretary of State,3.0,Non-partisan,Timothy J. Kettler,251
Clinton,Secretary of State,3.0,Republican,Greg Hartman,6825
Clinton,Treasurer of State,3.0,Democratic,Richard Cordray,5012
Clinton,Treasurer of State,3.0,Republican,Sandra O'Brien,7256
Clinton,U.S. Senate,3.0,Democratic,Sherrod Brown,5005
Clinton,U.S. Senate,3.0,Republican,Mike DeWine,7687
Columbiana,Attorney General,6.0,Democratic,Marc Dann,22012
Columbiana,Attorney General,6.0,Republican,Betty Montgomery,14342
Columbiana,Auditor of State,6.0,Democratic,Barbara Sykes,19821
Columbiana,Auditor of State,6.0,Republican,Mary Taylor,15173
Columbiana,Governor/Lieutenant Governor,6.0,Democratic,Ted Strickland,23914
Columbiana,Governor/Lieutenant Governor,6.0,Non-partisan,Robert Fitrakis,339
Columbiana,Governor/Lieutenant Governor,6.0,Non-partisan,William S. Peirce,644
Columbiana,Governor/Lieutenant Governor,6.0,Republican,J. Kenneth Blackwell,11326
Columbiana,Secretary of State,6.0,Democratic,Jennifer L. Brunner,20277
Columbiana,Secretary of State,6.0,Non-partisan,John A. Eastman,1102
Columbiana,Secretary of State,6.0,Non-partisan,Timothy J. Kettler,739
Columbiana,Secretary of State,6.0,Republican,Greg Hartman,13369
Columbiana,Treasurer of State,6.0,Democratic,Richard Cordray,20753
Columbiana,Treasurer of State,6.0,Republican,Sandra O'Brien,14755
Columbiana,U.S. Senate,6.0,Democratic,Sherrod Brown,21802
Columbiana,U.S. Senate,6.0,Republican,Mike DeWine,15025
Coshocton,Attorney General,18.0,Democratic,Marc Dann,6560
Coshocton,Attorney General,18.0,Republican,Betty Montgomery,6604
Coshocton,Auditor of State,18.0,Democratic,Barbara Sykes,6317
Coshocton,Auditor of State,18.0,Republican,Mary Taylor,6405
Coshocton,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,7754
Coshocton,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,156
Coshocton,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,312
Coshocton,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,5184
Coshocton,Secretary of State,18.0,Democratic,Jennifer L. Brunner,6559
Coshocton,Secretary of State,18.0,Non-partisan,John A. Eastman,396
Coshocton,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,464
Coshocton,Secretary of State,18.0,Republican,Greg Hartman,5258
Coshocton,Treasurer of State,18.0,Democratic,Richard Cordray,6844
Coshocton,Treasurer of State,18.0,Republican,Sandra O'Brien,5830
Coshocton,U.S. Senate,18.0,Democratic,Sherrod Brown,7024
Coshocton,U.S. Senate,18.0,Republican,Mike DeWine,6340
Crawford,Attorney General,5.0,Democratic,Marc Dann,7815
Crawford,Attorney General,5.0,Republican,Betty Montgomery,8546
Crawford,Auditor of State,5.0,Democratic,Barbara Sykes,7106
Crawford,Auditor of State,5.0,Republican,Mary Taylor,8765
Crawford,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,8287
Crawford,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,196
Crawford,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,389
Crawford,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,7863
Crawford,Secretary of State,5.0,Democratic,Jennifer L. Brunner,7563
Crawford,Secretary of State,5.0,Non-partisan,John A. Eastman,552
Crawford,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,401
Crawford,Secretary of State,5.0,Republican,Greg Hartman,7255
Crawford,Treasurer of State,5.0,Democratic,Richard Cordray,7967
Crawford,Treasurer of State,5.0,Republican,Sandra O'Brien,7974
Crawford,U.S. Senate,5.0,Democratic,Sherrod Brown,8227
Crawford,U.S. Senate,5.0,Republican,Mike DeWine,8455
Cuyahoga,Attorney General,10.0,Democratic,Marc Dann,111619
Cuyahoga,Attorney General,10.0,Republican,Betty Montgomery,78122
Cuyahoga,Attorney General,11.0,Democratic,Marc Dann,122398
Cuyahoga,Attorney General,11.0,Republican,Betty Montgomery,38116
Cuyahoga,Attorney General,13.0,Democratic,Marc Dann,16877
Cuyahoga,Attorney General,13.0,Republican,Betty Montgomery,18445
Cuyahoga,Attorney General,14.0,Democratic,Marc Dann,9751
Cuyahoga,Attorney General,14.0,Republican,Betty Montgomery,9519
Cuyahoga,Auditor of State,10.0,Democratic,Barbara Sykes,105673
Cuyahoga,Auditor of State,10.0,Republican,Mary Taylor,87954
Cuyahoga,Auditor of State,11.0,Democratic,Barbara Sykes,130447
Cuyahoga,Auditor of State,11.0,Republican,Mary Taylor,38879
Cuyahoga,Auditor of State,13.0,Democratic,Barbara Sykes,15026
Cuyahoga,Auditor of State,13.0,Republican,Mary Taylor,20645
Cuyahoga,Auditor of State,14.0,Democratic,Barbara Sykes,8744
Cuyahoga,Auditor of State,14.0,Republican,Mary Taylor,10540
Cuyahoga,Governor/Lieutenant Governor,10.0,Democratic,Ted Strickland,150773
Cuyahoga,Governor/Lieutenant Governor,10.0,Non-partisan,Robert Fitrakis,2245
Cuyahoga,Governor/Lieutenant Governor,10.0,Non-partisan,William S. Peirce,3683
Cuyahoga,Governor/Lieutenant Governor,10.0,Republican,J. Kenneth Blackwell,55415
Cuyahoga,Governor/Lieutenant Governor,11.0,Democratic,Ted Strickland,146633
Cuyahoga,Governor/Lieutenant Governor,11.0,Non-partisan,Robert Fitrakis,1720
Cuyahoga,Governor/Lieutenant Governor,11.0,Non-partisan,William S. Peirce,2450
Cuyahoga,Governor/Lieutenant Governor,11.0,Republican,J. Kenneth Blackwell,30721
Cuyahoga,Governor/Lieutenant Governor,13.0,Democratic,Ted Strickland,24150
Cuyahoga,Governor/Lieutenant Governor,13.0,Non-partisan,Robert Fitrakis,340
Cuyahoga,Governor/Lieutenant Governor,13.0,Non-partisan,William S. Peirce,671
Cuyahoga,Governor/Lieutenant Governor,13.0,Republican,J. Kenneth Blackwell,14246
Cuyahoga,Governor/Lieutenant Governor,14.0,Democratic,Ted Strickland,13826
Cuyahoga,Governor/Lieutenant Governor,14.0,Non-partisan,Robert Fitrakis,120
Cuyahoga,Governor/Lieutenant Governor,14.0,Non-partisan,William S. Peirce,306
Cuyahoga,Governor/Lieutenant Governor,14.0,Republican,J. Kenneth Blackwell,6876
Cuyahoga,Secretary of State,10.0,Democratic,Jennifer L. Brunner,123978
Cuyahoga,Secretary of State,10.0,Non-partisan,John A. Eastman,4406
Cuyahoga,Secretary of State,10.0,Non-partisan,Timothy J. Kettler,4419
Cuyahoga,Secretary of State,10.0,Republican,Greg Hartman,62934
Cuyahoga,Secretary of State,11.0,Democratic,Jennifer L. Brunner,137401
Cuyahoga,Secretary of State,11.0,Non-partisan,John A. Eastman,3755
Cuyahoga,Secretary of State,11.0,Non-partisan,Timothy J. Kettler,2860
Cuyahoga,Secretary of State,11.0,Republican,Greg Hartman,25537
Cuyahoga,Secretary of State,13.0,Democratic,Jennifer L. Brunner,18326
Cuyahoga,Secretary of State,13.0,Non-partisan,John A. Eastman,647
Cuyahoga,Secretary of State,13.0,Non-partisan,Timothy J. Kettler,663
Cuyahoga,Secretary of State,13.0,Republican,Greg Hartman,16340
Cuyahoga,Secretary of State,14.0,Democratic,Jennifer L. Brunner,10566
Cuyahoga,Secretary of State,14.0,Non-partisan,John A. Eastman,337
Cuyahoga,Secretary of State,14.0,Non-partisan,Timothy J. Kettler,239
Cuyahoga,Secretary of State,14.0,Republican,Greg Hartman,8319
Cuyahoga,Treasurer of State,10.0,Democratic,Richard Cordray,130063
Cuyahoga,Treasurer of State,10.0,Republican,Sandra O'Brien,66178
Cuyahoga,Treasurer of State,11.0,Democratic,Richard Cordray,140981
Cuyahoga,Treasurer of State,11.0,Republican,Sandra O'Brien,28187
Cuyahoga,Treasurer of State,13.0,Democratic,Richard Cordray,19478
Cuyahoga,Treasurer of State,13.0,Republican,Sandra O'Brien,16751
Cuyahoga,Treasurer of State,14.0,Democratic,Richard Cordray,11056
Cuyahoga,Treasurer of State,14.0,Republican,Sandra O'Brien,8452
Cuyahoga,U.S. Senate,10.0,Democratic,Sherrod Brown,138956
Cuyahoga,U.S. Senate,10.0,Republican,Mike DeWine,73145
Cuyahoga,U.S. Senate,11.0,Democratic,Sherrod Brown,147886
Cuyahoga,U.S. Senate,11.0,Republican,Mike DeWine,32120
