precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
ALLEN - AFF,ALLEN - AFF,001,001,0.0000000053,0.0000000053,0
ALLEN - AFF,ALLEN - AFF,012,012,0.9999999947,0.9999999947,0.0055894964
ALLEN - AFG,ALLEN - AFG,001,001,0.00000025,0.00000025,0.0000000013
ALLEN - AFG,ALLEN - AFG,012,012,0.99999975,0.99999975,0.0052184543
ALLEN - AFI,ALLEN - AFI,012,012,1,1,0.000069815
ALLEN - AFJ,ALLEN - AFJ,012,012,1,1,0.0000658974
ALLEN - AFK,ALLEN - AFK,012,012,1,1,0.0002309078
ALLEN - AFN,ALLEN - AFN,012,012,1,1,0.0002201185
ALLEN - AFO,ALLEN - AFO,012,012,1,1,0.0004546136
ALLEN - AFP,ALLEN - AFP,012,012,1,1,0.0000105382
ALLEN - AFQ,ALLEN - AFQ,012,012,1,1,0.0012489331
ALLEN - AFR,ALLEN - AFR,012,012,1,1,0.0010458115
ALLEN - AFS,ALLEN - AFS,012,012,1,1,0.0001990289
ALLEN - AFT,ALLEN - AFT,012,012,1,1,0.0002202699
ALLEN - AFU,ALLEN - AFU,012,012,1,1,0.0001267057
ALLEN - AFV,ALLEN - AFV,012,012,1,1,0.0006008179
ALLEN - AGB,ALLEN - AGB,012,012,1,1,0.0002292262
ALLEN - AGC,ALLEN - AGC,012,012,1,1,0.0005086625
ALLEN - AGD,ALLEN - AGD,012,012,1,1,0.0012586926
ALLEN - AGI,ALLEN - AGI,001,001,0.0000000178,0.0000000178,0.0000000001
ALLEN - AGI,ALLEN - AGI,012,012,0.9999999822,0.9999999822,0.0061748161
ALLEN - AGK,ALLEN - AGK,012,012,1,1,0.0001381067
ALLEN - AGL,ALLEN - AGL,012,012,1,1,0.000129714
ALLEN - AGN,ALLEN - AGN,012,012,0.9999999999,0.9999999999,0.0066942975
ASHLAND - AAA,ASHLAND - AAA,022,022,1,1,0.0001159671
ASHLAND - AAB,ASHLAND - AAB,022,022,1,1,0.0000547169
ASHLAND - AAC,ASHLAND - AAC,022,022,1,1,0.0001613197
ASHLAND - AAD,ASHLAND - AAD,022,022,1,1,0.0001365368
ASHLAND - AAF,ASHLAND - AAF,022,022,1,1,0.0001107518
ASHLAND - AAG,ASHLAND - AAG,022,022,1,1,0.0000418617
ASHLAND - AAH,ASHLAND - AAH,022,022,1,1,0.0000371594
ASHLAND - AAI,ASHLAND - AAI,022,022,1,1,0.0001736059
ASHLAND - AAJ,ASHLAND - AAJ,022,022,1,1,0.0000336733
ASHLAND - AAQ,ASHLAND - AAQ,022,022,1,1,0.0000225736
ASHLAND - AAS,ASHLAND - AAS,022,022,1,1,0.0001017457
ASHLAND - AAU,ASHLAND - AAU,022,022,1,1,0.0002695118
ASHLAND - AAV,ASHLAND - AAV,022,022,1,1,0.0001294481
ASHLAND - AAZ,ASHLAND - AAZ,022,022,1,1,0.0003501776
ASHLAND - ABB,ASHLAND - ABB,022,022,1,1,0.0000602814
ASHLAND - ABC,ASHLAND - ABC,022,022,1,1,0.0001644658
ASHLAND - ABD,ASHLAND - ABD,022,022,1,1,0.0003534796
ASHLAND - ABG,ASHLAND - ABG,022,022,1,1,0.006734338
ASHLAND - ABI,ASHLAND - ABI,022,022,1,1,0.005420537
ASHLAND - ABJ,ASHLAND - ABJ,019,019,0.0018797966,0.0018797966,0.0000084651
ASHLAND - ABJ,ASHLAND - ABJ,022,022,0.9981202034,0.9981202034,0.0044947399
ASHLAND - ABN,ASHLAND - ABN,019,019,0.0002801045,0.0002801045,0.000002499
ASHLAND - ABN,ASHLAND - ABN,022,022,0.9997198955,0.9997198955,0.0089191058
ASHLAND - ABO,ASHLAND - ABO,019,019,0.0080227856,0.0080227856,0.0000016957
ASHLAND - ABO,ASHLAND - ABO,022,022,0.9919772144,0.9919772144,0.000209665
ASHLAND - ABP,ASHLAND - ABP,022,022,1,1,0.0000320128
ASHLAND - ABS,ASHLAND - ABS,022,022,1,1,0.0020404024
ASHLAND - ABT,ASHLAND - ABT,022,022,0.9999999295,0.9999999295,0.0064136706
ASHLAND - ABT,ASHLAND - ABT,031,031,0.0000000705,0.0000000705,0.0000000005
ASHLAND - ABV,ASHLAND - ABV,019,019,0.000144918,0.000144918,0.0000008049
ASHLAND - ABV,ASHLAND - ABV,022,022,0.9998550186,0.9998550186,0.0055535273
ASHLAND - ABV,ASHLAND - ABV,031,031,0.0000000634,0.0000000634,0.0000000004
ASHLAND - ABZ,ASHLAND - ABZ,022,022,1,1,0.0017833119
ASHLAND - ACA,ASHLAND - ACA,022,022,1,1,0.0025074139
ASHLAND - ACB,ASHLAND - ACB,022,022,1,1,0.0001005165
ASHLAND - ACC,ASHLAND - ACC,022,022,1,1,0.0045577351
ASHLAND - ACE,ASHLAND - ACE,022,022,1,1,0.0027613498
ASHLAND - ACF,ASHLAND - ACF,022,022,1,1,0.0011429328
ASHLAND - ACH,ASHLAND - ACH,022,022,1,1,0.001750322
ASHLAND - ACI,ASHLAND - ACI,022,022,1,1,0.0040153082
ASHLAND - ACJ,ASHLAND - ACJ,022,022,1,1,0.003290541
ASHLAND - ACM,ASHLAND - ACM,022,022,0.9999999707,0.9999999707,0.0041946534
ASHLAND - ACM,ASHLAND - ACM,031,031,0.0000000293,0.0000000293,0.0000000001
ASHLAND - ACN,ASHLAND - ACN,002,002,0.0000000045,0.0000000045,0
ASHLAND - ACN,ASHLAND - ACN,022,022,0.9999999955,0.9999999955,0.0072140334
ASHLAND - ACO,ASHLAND - ACO,022,022,1,1,0.0035500923
ASHLAND - ACP,ASHLAND - ACP,022,022,1,1,0.0035403166
ASHLAND - ACQ,ASHLAND - ACQ,022,022,1,1,0.0046902947
ASHLAND - ACS,ASHLAND - ACS,022,022,1,1,0.0040032525
ASHLAND - ACT,ASHLAND - ACT,022,022,1,1,0.0029502985
ASHLAND - ACU,ASHLAND - ACU,022,022,1,1,0.0031240322
ASHLAND - ACV,ASHLAND - ACV,022,022,1,1,0.0019381125
ASHTABULA - AAA,ASHTABULA - AAA,032,032,1,1,0.0001509659
ASHTABULA - AAB,ASHTABULA - AAB,032,032,1,1,0.0000341119
ASHTABULA - AAC,ASHTABULA - AAC,032,032,1,1,0.0000271403
ASHTABULA - AAE,ASHTABULA - AAE,032,032,1,1,0.0000588215
ASHTABULA - AAH,ASHTABULA - AAH,032,032,1,1,0.0001006765
ASHTABULA - AAI,ASHTABULA - AAI,032,032,1,1,0.0001025126
ASHTABULA - AAJ,ASHTABULA - AAJ,032,032,1,1,0.0003149097
ASHTABULA - AAM,ASHTABULA - AAM,032,032,1,1,0.000049374
ASHTABULA - AAN,ASHTABULA - AAN,032,032,1,1,0.0001326551
ASHTABULA - AAO,ASHTABULA - AAO,032,032,1,1,0.0001049108
ASHTABULA - AAP,ASHTABULA - AAP,032,032,1,1,0.0001541744
ASHTABULA - AAQ,ASHTABULA - AAQ,032,032,1,1,0.0000816969
ASHTABULA - AAR,ASHTABULA - AAR,032,032,1,1,0.0000346839
ASHTABULA - AAS,ASHTABULA - AAS,032,032,1,1,0.0000936379
ASHTABULA - AAT,ASHTABULA - AAT,032,032,1,1,0.0000313477
ASHTABULA - AAU,ASHTABULA - AAU,032,032,1,1,0.0000905626
ASHTABULA - AAW,ASHTABULA - AAW,032,032,1,1,0.0000469017
ASHTABULA - AAX,ASHTABULA - AAX,032,032,1,1,0.0000489122
ASHTABULA - AAY,ASHTABULA - AAY,032,032,1,1,0.0000422943
ASHTABULA - ABA,ASHTABULA - ABA,032,032,1,1,0.0000644583
ASHTABULA - ABB,ASHTABULA - ABB,032,032,1,1,0.0003091255
ASHTABULA - ABC,ASHTABULA - ABC,032,032,1,1,0.001204464
ASHTABULA - ABD,ASHTABULA - ABD,032,032,1,1,0.0000614792
ASHTABULA - ABF,ASHTABULA - ABF,032,032,1,1,0.0005790664
ASHTABULA - ABG,ASHTABULA - ABG,032,032,1,1,0.0000864631
ASHTABULA - ABI,ASHTABULA - ABI,032,032,1,1,0.0029062285
ASHTABULA - ABJ,ASHTABULA - ABJ,032,032,1,1,0.0006468353
ASHTABULA - ABK,ASHTABULA - ABK,032,032,1,1,0.0002375518
ASHTABULA - ABL,ASHTABULA - ABL,032,032,1,1,0.0001423814
ASHTABULA - ABM,ASHTABULA - ABM,032,032,1,1,0.0001555889
ASHTABULA - ABN,ASHTABULA - ABN,032,032,1,1,0.0007108694
ASHTABULA - ABO,ASHTABULA - ABO,032,032,1,1,0.0001664325
ASHTABULA - ABQ,ASHTABULA - ABQ,32,32,1,1,0.0001712823
ASHTABULA - ABR,ASHTABULA - ABR,032,032,1,1,0.0001100101
ASHTABULA - ABS,ASHTABULA - ABS,032,032,1,1,0.0000397859
ASHTABULA - ABT,ASHTABULA - ABT,032,032,1,1,0.0002435341
ASHTABULA - ABV,ASHTABULA - ABV,032,032,1,1,0.0001104213
ASHTABULA - ABW,ASHTABULA - ABW,032,032,1,1,0.0000627959
ASHTABULA - ABX,ASHTABULA - ABX,032,032,1,1,0.0001469758
ASHTABULA - ABY,ASHTABULA - ABY,032,032,1,1,0.0002188393
ASHTABULA - ABZ,ASHTABULA - ABZ,032,032,1,1,0.0035678961
ASHTABULA - ACA,ASHTABULA - ACA,032,032,1,1,0.0034235238
ASHTABULA - ACB,ASHTABULA - ACB,032,032,1,1,0.0001711025
ASHTABULA - ACD,ASHTABULA - ACD,032,032,1,1,0.0001318688
ASHTABULA - ACG,ASHTABULA - ACG,032,032,1,1,0.000368566
ASHTABULA - ACH,ASHTABULA - ACH,032,032,1,1,0.0020512141
ASHTABULA - ACI,ASHTABULA - ACI,032,032,1,1,0.0000864403
ASHTABULA - ACJ,ASHTABULA - ACJ,032,032,1,1,0.0005968443
ASHTABULA - ACM,ASHTABULA - ACM,032,032,1,1,0.0005049432
ASHTABULA - ACO,ASHTABULA - ACO,032,032,1,1,0.0031327004
ASHTABULA - ACP,ASHTABULA - ACP,032,032,1,1,0.0038788517
ASHTABULA - ACQ,ASHTABULA - ACQ,032,032,1,1,0.0067451207
ASHTABULA - ACR,ASHTABULA - ACR,032,032,1,1,0.0068777704
ASHTABULA - ACS,ASHTABULA - ACS,032,032,1,1,0.0068318857
ASHTABULA - ACT,ASHTABULA - ACT,032,032,1,1,0.0064776331
ASHTABULA - ACU,ASHTABULA - ACU,032,032,1,1,0.0014617634
ASHTABULA - ACW,ASHTABULA - ACW,032,032,1,1,0.0016586697
ASHTABULA - ACX,ASHTABULA - ACX,032,032,1,1,0.0004912642
ASHTABULA - ACY,ASHTABULA - ACY,032,032,1,1,0.0003444969
ASHTABULA - ADA,ASHTABULA - ADA,018,018,0.0000000109,0.0000000109,0
ASHTABULA - ADA,ASHTABULA - ADA,032,032,0.9999999891,0.9999999891,0.0029485313
ASHTABULA - ADB,ASHTABULA - ADB,032,032,1,1,0.0029474588
ASHTABULA - ADC,ASHTABULA - ADC,032,032,1,1,0.0013571344
ASHTABULA - ADD,ASHTABULA - ADD,032,032,1,1,0.0035716117
ASHTABULA - ADF,ASHTABULA - ADF,032,032,1,1,0.0020204109
ASHTABULA - ADG,ASHTABULA - ADG,032,032,1,1,0.0021359705
ASHTABULA - ADH,ASHTABULA - ADH,032,032,1,1,0.0023852812
ASHTABULA - ADI,ASHTABULA - ADI,032,032,1,1,0.0001886966
ASHTABULA - ADJ,ASHTABULA - ADJ,032,032,1,1,0.000073754
ASHTABULA - ADL,ASHTABULA - ADL,032,032,1,1,0.0001536166
ASHTABULA - ADM,ASHTABULA - ADM,032,032,1,1,0.0013265824
ASHTABULA - ADN,ASHTABULA - ADN,032,032,1,1,0.0022899014
ASHTABULA - ADO,ASHTABULA - ADO,032,032,1,1,0.0034010407
ASHTABULA - ADP,ASHTABULA - ADP,032,032,1,1,0.0034086427
ASHTABULA - ADQ,ASHTABULA - ADQ,032,032,1,1,0.0054634605
ASHTABULA - ADR,ASHTABULA - ADR,032,032,1,1,0.0053486917
ASHTABULA - ADS,ASHTABULA - ADS,032,032,1,1,0.000281263
ASHTABULA - ADT,ASHTABULA - ADT,032,032,1,1,0.0061736314
ASHTABULA - ADU,ASHTABULA - ADU,032,032,1,1,0.0069523587
ASHTABULA - ADV,ASHTABULA - ADV,032,032,1,1,0.0012471569
ASHTABULA - ADW,ASHTABULA - ADW,032,032,1,1,0.0004240007
ASHTABULA - ADX,ASHTABULA - ADX,032,032,1,1,0.000293484
ASHTABULA - ADZ,ASHTABULA - ADZ,032,032,1,1,0.0061528544
ASHTABULA - AEA,ASHTABULA - AEA,032,032,1,1,0.0004874713
ASHTABULA - AEB,ASHTABULA - AEB,032,032,1,1,0.0078700255
ASHTABULA - AEC,ASHTABULA - AEC,032,032,1,1,0.0019941235
ASHTABULA - AED,ASHTABULA - AED,032,032,1,1,0.0027793989
ASHTABULA - AEF,ASHTABULA - AEF,032,032,1,1,0.007170298
ASHTABULA - AEG,ASHTABULA - AEG,032,032,1,1,0.0062647512
ASHTABULA - AEH,ASHTABULA - AEH,032,032,1,1,0.0015919652
ASHTABULA - AEI,ASHTABULA - AEI,032,032,1,1,0.0002353097
ASHTABULA - AEJ,ASHTABULA - AEJ,032,032,1,1,0.00142043
ASHTABULA - AEK,ASHTABULA - AEK,032,032,1,1,0.0020454289
ASHTABULA - AEL,ASHTABULA - AEL,032,032,1,1,0.0003977251
ASHTABULA - AEM,ASHTABULA - AEM,032,032,1,1,0.0000777094
ASHTABULA - AEO,ASHTABULA - AEO,032,032,1,1,0.0019764178
ASHTABULA - AEP,ASHTABULA - AEP,032,032,1,1,0.0006640149
ASHTABULA - AEQ,ASHTABULA - AEQ,032,032,1,1,0.0021180537
ASHTABULA - AER,ASHTABULA - AER,032,032,1,1,0.0044056206
ASHTABULA - AES,ASHTABULA - AES,032,032,1,1,0.0035948548
ASHTABULA - AEU,ASHTABULA - AEU,032,032,1,1,0.006740768
ASHTABULA - AEV,ASHTABULA - AEV,032,032,1,1,0.0035010056
ASHTABULA - AEW,ASHTABULA - AEW,032,032,1,1,0.0036313352
ASHTABULA - AEX,ASHTABULA - AEX,032,032,1,1,0.0035614516
ASHTABULA - AEZ,ASHTABULA - AEZ,032,032,1,1,0.0007967738
ATHENS - AAA,ATHENS - AAA,030,030,1,1,0.0000130219
ATHENS - AAB,ATHENS - AAB,030,030,1,1,0.0000769966
ATHENS - AAD,ATHENS - AAD,030,030,1,1,0.0001561169
ATHENS - AAE,ATHENS - AAE,030,030,1,1,0.0000408829
ATHENS - AAF,ATHENS - AAF,030,030,1,1,0.0000132881
ATHENS - AAG,ATHENS - AAG,030,030,1,1,0.0001103617
ATHENS - AAH,ATHENS - AAH,030,030,1,1,0.0003198335
ATHENS - AAI,ATHENS - AAI,030,030,1,1,0.0001153307
ATHENS - AAJ,ATHENS - AAJ,030,030,1,1,0.0003512347
ATHENS - AAK,ATHENS - AAK,030,030,1,1,0.0000060537
ATHENS - AAL,ATHENS - AAL,030,030,1,1,0.0000130468
ATHENS - AAM,ATHENS - AAM,030,030,1,1,0.0000168964
ATHENS - AAN,ATHENS - AAN,030,030,1,1,0.0000104046
ATHENS - AAP,ATHENS - AAP,030,030,1,1,0.0001697806
ATHENS - AAQ,ATHENS - AAQ,030,030,1,1,0.000089928
ATHENS - AAS,ATHENS - AAS,030,030,1,1,0.000353609
ATHENS - AAU,ATHENS - AAU,030,030,1,1,0.0000455762
ATHENS - AAV,ATHENS - AAV,030,030,1,1,0.0000350427
ATHENS - AAW,ATHENS - AAW,030,030,1,1,0.000015171
ATHENS - AAX,ATHENS - AAX,017,017,0.0002421665,0.0002421665,0.0000000266
ATHENS - AAX,ATHENS - AAX,030,030,0.9997578335,0.9997578335,0.0001096502
ATHENS - AAZ,ATHENS - AAZ,017,017,0.0238560719,0.0238560719,0.00000096
ATHENS - AAZ,ATHENS - AAZ,030,030,0.9761439281,0.9761439281,0.0000392807
ATHENS - ABB,ATHENS - ABB,030,030,1,1,0.0000353854
ATHENS - ABD,ATHENS - ABD,030,030,1,1,0.0001444889
ATHENS - ABF,ATHENS - ABF,030,030,1,1,0.0084221641
ATHENS - ABG,ATHENS - ABG,030,030,1,1,0.0016602224
ATHENS - ABH,ATHENS - ABH,030,030,1,1,0.0102015784
ATHENS - ABI,ATHENS - ABI,030,030,1,1,0.0000635085
ATHENS - ABJ,ATHENS - ABJ,030,030,1,1,0.0022747688
ATHENS - ABK,ATHENS - ABK,030,030,1,1,0.00217411
ATHENS - ABL,ATHENS - ABL,030,030,1,1,0.0011459368
ATHENS - ABM,ATHENS - ABM,030,030,1,1,0.0004968321
ATHENS - ABN,ATHENS - ABN,030,030,1,1,0.0017026656
ATHENS - ABO,ATHENS - ABO,030,030,1,1,0.0085126176
ATHENS - ABP,ATHENS - ABP,030,030,1,1,0.0052643155
ATHENS - ABR,ATHENS - ABR,030,030,1,1,0.0104356944
ATHENS - ABS,ATHENS - ABS,030,030,1,1,0.0001566674
ATHENS - ABT,ATHENS - ABT,030,030,1,1,0.0023058188
ATHENS - ABU,ATHENS - ABU,030,030,1,1,0.005684767
ATHENS - ABV,ATHENS - ABV,030,030,1,1,0.0017378894
ATHENS - ABW,ATHENS - ABW,030,030,1,1,0.0003329107
ATHENS - ABX,ATHENS - ABX,017,017,0.0000005027,0.0000005027,0.0000000033
ATHENS - ABX,ATHENS - ABX,030,030,0.9999994973,0.9999994973,0.0065211304
ATHENS - ABY,ATHENS - ABY,030,030,1,1,0.0105332466
ATHENS - ABZ,ATHENS - ABZ,030,030,1,1,0.002864887
ATHENS - ACB,ATHENS - ACB,030,030,1,1,0.0000663384
ATHENS - ACC,ATHENS - ACC,017,017,0.0000005565,0.0000005565,0.0000000053
ATHENS - ACC,ATHENS - ACC,030,030,0.9999994435,0.9999994435,0.0095675156
ATHENS - ACD,ATHENS - ACD,030,030,1,1,0.0001825795
ATHENS - ACE,ATHENS - ACE,030,030,1,1,0.0000853053
ATHENS - ACI,ATHENS - ACI,030,030,1,1,0.0002250093
ATHENS - ACJ,ATHENS - ACJ,030,030,1,1,0.0044656943
ATHENS - ACK,ATHENS - ACK,030,030,1,1,0.0052779039
ATHENS - ACL,ATHENS - ACL,030,030,1,1,0.002890433
ATHENS - ACM,ATHENS - ACM,030,030,1,1,0.0020623813
ATHENS - ACO,ATHENS - ACO,017,017,0.0136168798,0.0136168798,0.0000016646
ATHENS - ACO,ATHENS - ACO,030,030,0.9863831202,0.9863831202,0.0001205822
ATHENS - ACP,ATHENS - ACP,017,017,0.0000951298,0.0000951298,0.0000001542
ATHENS - ACP,ATHENS - ACP,030,030,0.9999048702,0.9999048702,0.0016209259
ATHENS - ACR,ATHENS - ACR,30,30,1,1,0.0000135454
ATHENS - ACS,ATHENS - ACS,30,30,1,1,0.0000071502
AUGLAIZE - AAA,AUGLAIZE - AAA,012,012,1,1,0.0002282591
AUGLAIZE - AAB,AUGLAIZE - AAB,012,012,1,1,0.0000489906
AUGLAIZE - AAC,AUGLAIZE - AAC,012,012,1,1,0.0000963042
AUGLAIZE - AAD,AUGLAIZE - AAD,012,012,1,1,0.0002730897
AUGLAIZE - AAE,AUGLAIZE - AAE,012,012,1,1,0.0002236822
AUGLAIZE - AAF,AUGLAIZE - AAF,012,012,1,1,0.0004006594
AUGLAIZE - AAG,AUGLAIZE - AAG,012,012,1,1,0.0001531429
AUGLAIZE - AAH,AUGLAIZE - AAH,012,012,1,1,0.0001875116
AUGLAIZE - AAI,AUGLAIZE - AAI,012,012,1,1,0.0002164512
AUGLAIZE - AAJ,AUGLAIZE - AAJ,012,012,1,1,0.0001933876
AUGLAIZE - AAK,AUGLAIZE - AAK,012,012,1,1,0.0004320079
AUGLAIZE - AAL,AUGLAIZE - AAL,012,012,1,1,0.0002627965
AUGLAIZE - AAM,AUGLAIZE - AAM,012,012,1,1,0.0000377516
AUGLAIZE - AAN,AUGLAIZE - AAN,012,012,1,1,0.0001784238
AUGLAIZE - AAO,AUGLAIZE - AAO,012,012,0.9999999995,0.9999999995,0.0083402998
AUGLAIZE - AAP,AUGLAIZE - AAP,012,012,1,1,0.0071568311
AUGLAIZE - AAR,AUGLAIZE - AAR,012,012,1,1,0.0029319945
AUGLAIZE - AAS,AUGLAIZE - AAS,012,012,1,1,0.0001072315
AUGLAIZE - AAU,AUGLAIZE - AAU,012,012,1,1,0.0045460194
AUGLAIZE - AAV,AUGLAIZE - AAV,012,012,1,1,0.0003179677
AUGLAIZE - AAW,AUGLAIZE - AAW,012,012,1,1,0.0002715521
