precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
ALLEN - ACZ,ALLEN - ACZ,12,12,1,1,239
ALLEN - ADA,ALLEN - ADA,12,12,1,1,284
ALLEN - ADB,ALLEN - ADB,12,12,1,1,346
ALLEN - ADC,ALLEN - ADC,12,12,1,1,568
ALLEN - ADD,ALLEN - ADD,12,12,1,1,497
ALLEN - ADE,ALLEN - ADE,12,12,1,1,516
ALLEN - ADF,ALLEN - ADF,12,12,1,1,499
ALLEN - ADG,ALLEN - ADG,12,12,1,1,348
ALLEN - ADI,ALLEN - ADI,12,12,1,1,380
ALLEN - ADQ,ALLEN - ADQ,12,12,1,1,459
ALLEN - ADR,ALLEN - ADR,12,12,1,1,475
ALLEN - ADT,ALLEN - ADT,12,12,1,1,507
ALLEN - ADU,ALLEN - ADU,12,12,1,1,174
ALLEN - ADW,ALLEN - ADW,12,12,1,1,642
ALLEN - ADY,ALLEN - ADY,12,12,1,1,427
ALLEN - ADZ,ALLEN - ADZ,12,12,1,1,523
ALLEN - AEA,ALLEN - AEA,12,12,1,1,411
ALLEN - AEB,ALLEN - AEB,12,12,1,1,460
ALLEN - AEC,ALLEN - AEC,12,12,1,1,282
ALLEN - AED,ALLEN - AED,12,12,1,1,397
ALLEN - AEE,ALLEN - AEE,12,12,1,1,471
ALLEN - AEF,ALLEN - AEF,12,12,1,1,461
ALLEN - AEG,ALLEN - AEG,12,12,1,1,310
ALLEN - AEN,ALLEN - AEN,12,12,1,1,753
ALLEN - AEO,ALLEN - AEO,12,12,1,1,150
ALLEN - AEQ,ALLEN - AEQ,12,12,1,1,709
ALLEN - AES,ALLEN - AES,12,12,1,1,704
ALLEN - AET,ALLEN - AET,12,12,1,1,640
ALLEN - AEW,ALLEN - AEW,12,12,1,1,216
ALLEN - AEX,ALLEN - AEX,12,12,1,1,441
ALLEN - AEY,ALLEN - AEY,12,12,1,1,407
ALLEN - AEZ,ALLEN - AEZ,12,12,1,1,538
ALLEN - AFB,ALLEN - AFB,12,12,1,1,425
ALLEN - AFC,ALLEN - AFC,12,12,1,1,333
ALLEN - AFE,ALLEN - AFE,12,12,1,1,100
ALLEN - AFF,ALLEN - AFF,12,12,1,1,450
ALLEN - AFG,ALLEN - AFG,12,12,1,1,446
ALLEN - AFI,ALLEN - AFI,12,12,1,1,480
ALLEN - AFJ,ALLEN - AFJ,12,12,1,1,441
ALLEN - AFK,ALLEN - AFK,12,12,1,1,476
ALLEN - AFN,ALLEN - AFN,12,12,1,1,445
ALLEN - AFO,ALLEN - AFO,12,12,1,1,447
ALLEN - AFP,ALLEN - AFP,12,12,1,1,325
ALLEN - AFQ,ALLEN - AFQ,12,12,1,1,527
ALLEN - AFR,ALLEN - AFR,12,12,1,1,391
ALLEN - AFS,ALLEN - AFS,12,12,1,1,492
ALLEN - AFT,ALLEN - AFT,12,12,1,1,533
ALLEN - AFU,ALLEN - AFU,12,12,1,1,440
ALLEN - AFV,ALLEN - AFV,12,12,1,1,482
ALLEN - AGB,ALLEN - AGB,12,12,1,1,524
ALLEN - AGC,ALLEN - AGC,12,12,1,1,459
ALLEN - AGD,ALLEN - AGD,12,12,1,1,487
ALLEN - AGI,ALLEN - AGI,12,12,1,1,413
ALLEN - AGK,ALLEN - AGK,12,12,1,1,397
ALLEN - AGL,ALLEN - AGL,12,12,1,1,380
ALLEN - AGN,ALLEN - AGN,12,12,1,1,577
ASHLAND - AAA,ASHLAND - AAA,22,22,1,1,681
ASHLAND - AAB,ASHLAND - AAB,22,22,1,1,758
ASHLAND - AAD,ASHLAND - AAD,22,22,1,1,865
ASHLAND - AAF,ASHLAND - AAF,22,22,1,1,561
ASHLAND - AAG,ASHLAND - AAG,22,22,1,1,630
ASHLAND - AAH,ASHLAND - AAH,22,22,1,1,729
ASHLAND - AAJ,ASHLAND - AAJ,22,22,1,1,709
ASHLAND - AAQ,ASHLAND - AAQ,22,22,1,1,508
ASHLAND - AAS,ASHLAND - AAS,22,22,1,1,657
ASHLAND - AAU,ASHLAND - AAU,22,22,1,1,795
ASHLAND - AAV,ASHLAND - AAV,22,22,1,1,355
ASHLAND - AAZ,ASHLAND - AAZ,22,22,1,1,499
ASHLAND - ABB,ASHLAND - ABB,22,22,1,1,306
ASHLAND - ABC,ASHLAND - ABC,22,22,1,1,549
ASHLAND - ABG,ASHLAND - ABG,22,22,1,1,954
ASHLAND - ABI,ASHLAND - ABI,22,22,1,1,823
ASHLAND - ABJ,ASHLAND - ABJ,22,22,1,1,485
ASHLAND - ABN,ASHLAND - ABN,22,22,1,1,828
ASHLAND - ABO,ASHLAND - ABO,22,22,1,1,987
ASHLAND - ABS,ASHLAND - ABS,22,22,1,1,803
ASHLAND - ABT,ASHLAND - ABT,22,22,1,1,923
ASHLAND - ABV,ASHLAND - ABV,22,22,1,1,334
ASHLAND - ABZ,ASHLAND - ABZ,22,22,1,1,814
ASHLAND - ACA,ASHLAND - ACA,22,22,1,1,416
ASHLAND - ACB,ASHLAND - ACB,22,22,1,1,229
ASHLAND - ACC,ASHLAND - ACC,22,22,1,1,813
ASHLAND - ACE,ASHLAND - ACE,22,22,1,1,507
ASHLAND - ACF,ASHLAND - ACF,22,22,1,1,641
ASHLAND - ACH,ASHLAND - ACH,22,22,1,1,473
ASHLAND - ACI,ASHLAND - ACI,22,22,1,1,802
ASHLAND - ACJ,ASHLAND - ACJ,22,22,1,1,487
ASHLAND - ACM,ASHLAND - ACM,22,22,1,1,986
ASHLAND - ACN,ASHLAND - ACN,22,22,1,1,477
ASHLAND - ACO,ASHLAND - ACO,22,22,1,1,622
ASHLAND - ACP,ASHLAND - ACP,22,22,1,1,547
ASHLAND - ACQ,ASHLAND - ACQ,22,22,1,1,615
ASHLAND - ACS,ASHLAND - ACS,22,22,1,1,657
ASHLAND - ACT,ASHLAND - ACT,22,22,1,1,808
ASHLAND - ACV,ASHLAND - ACV,22,22,1,1,698
ASHTABULA - AAA,ASHTABULA - AAA,32,32,1,1,570
ASHTABULA - AAB,ASHTABULA - AAB,32,32,1,1,435
ASHTABULA - AAC,ASHTABULA - AAC,32,32,1,1,409
ASHTABULA - AAE,ASHTABULA - AAE,32,32,1,1,323
ASHTABULA - AAH,ASHTABULA - AAH,32,32,1,1,450
ASHTABULA - AAI,ASHTABULA - AAI,32,32,1,1,445
ASHTABULA - AAJ,ASHTABULA - AAJ,32,32,1,1,242
ASHTABULA - AAM,ASHTABULA - AAM,32,32,1,1,188
ASHTABULA - AAN,ASHTABULA - AAN,32,32,1,1,98
ASHTABULA - AAO,ASHTABULA - AAO,32,32,1,1,178
ASHTABULA - AAP,ASHTABULA - AAP,32,32,1,1,189
ASHTABULA - AAQ,ASHTABULA - AAQ,32,32,1,1,169
ASHTABULA - AAR,ASHTABULA - AAR,32,32,1,1,149
ASHTABULA - AAS,ASHTABULA - AAS,32,32,1,1,174
ASHTABULA - AAT,ASHTABULA - AAT,32,32,1,1,260
ASHTABULA - AAU,ASHTABULA - AAU,32,32,1,1,495
ASHTABULA - AAW,ASHTABULA - AAW,32,32,1,1,156
ASHTABULA - AAX,ASHTABULA - AAX,32,32,1,1,154
ASHTABULA - AAY,ASHTABULA - AAY,32,32,1,1,388
ASHTABULA - ABA,ASHTABULA - ABA,32,32,1,1,202
ASHTABULA - ABB,ASHTABULA - ABB,32,32,1,1,259
ASHTABULA - ABC,ASHTABULA - ABC,32,32,1,1,255
ASHTABULA - ABD,ASHTABULA - ABD,32,32,1,1,427
ASHTABULA - ABF,ASHTABULA - ABF,32,32,1,1,459
ASHTABULA - ABG,ASHTABULA - ABG,32,32,1,1,575
ASHTABULA - ABI,ASHTABULA - ABI,32,32,1,1,468
ASHTABULA - ABJ,ASHTABULA - ABJ,32,32,1,1,251
ASHTABULA - ABK,ASHTABULA - ABK,32,32,1,1,352
ASHTABULA - ABL,ASHTABULA - ABL,32,32,1,1,306
ASHTABULA - ABM,ASHTABULA - ABM,32,32,1,1,347
ASHTABULA - ABN,ASHTABULA - ABN,32,32,1,1,234
ASHTABULA - ABO,ASHTABULA - ABO,32,32,1,1,414
ASHTABULA - ABQ,ASHTABULA - ABQ,32,32,1,1,169
ASHTABULA - ABR,ASHTABULA - ABR,32,32,1,1,365
ASHTABULA - ABS,ASHTABULA - ABS,32,32,1,1,579
ASHTABULA - ABT,ASHTABULA - ABT,32,32,1,1,301
ASHTABULA - ABV,ASHTABULA - ABV,32,32,1,1,277
ASHTABULA - ABW,ASHTABULA - ABW,32,32,1,1,232
ASHTABULA - ABX,ASHTABULA - ABX,32,32,1,1,398
ASHTABULA - ABY,ASHTABULA - ABY,32,32,1,1,377
ASHTABULA - ABZ,ASHTABULA - ABZ,32,32,1,1,485
ASHTABULA - ACA,ASHTABULA - ACA,32,32,1,1,299
ASHTABULA - ACB,ASHTABULA - ACB,32,32,1,1,460
ASHTABULA - ACD,ASHTABULA - ACD,32,32,1,1,366
ASHTABULA - ACG,ASHTABULA - ACG,32,32,1,1,542
ASHTABULA - ACH,ASHTABULA - ACH,32,32,1,1,209
ASHTABULA - ACI,ASHTABULA - ACI,32,32,1,1,525
ASHTABULA - ACJ,ASHTABULA - ACJ,32,32,1,1,378
ASHTABULA - ACM,ASHTABULA - ACM,32,32,1,1,344
ASHTABULA - ACO,ASHTABULA - ACO,32,32,1,1,682
ASHTABULA - ACP,ASHTABULA - ACP,32,32,1,1,583
ASHTABULA - ACQ,ASHTABULA - ACQ,32,32,1,1,338
ASHTABULA - ACR,ASHTABULA - ACR,32,32,1,1,374
ASHTABULA - ACS,ASHTABULA - ACS,32,32,1,1,367
ASHTABULA - ACT,ASHTABULA - ACT,32,32,1,1,366
ASHTABULA - ACU,ASHTABULA - ACU,32,32,1,1,726
ASHTABULA - ACW,ASHTABULA - ACW,32,32,1,1,391
ASHTABULA - ACX,ASHTABULA - ACX,32,32,1,1,264
ASHTABULA - ACY,ASHTABULA - ACY,32,32,1,1,378
ASHTABULA - ADA,ASHTABULA - ADA,32,32,1,1,535
ASHTABULA - ADB,ASHTABULA - ADB,32,32,1,1,539
ASHTABULA - ADC,ASHTABULA - ADC,32,32,1,1,473
ASHTABULA - ADD,ASHTABULA - ADD,32,32,1,1,696
ASHTABULA - ADF,ASHTABULA - ADF,32,32,1,1,350
ASHTABULA - ADG,ASHTABULA - ADG,32,32,1,1,336
ASHTABULA - ADH,ASHTABULA - ADH,32,32,1,1,397
ASHTABULA - ADI,ASHTABULA - ADI,32,32,1,1,327
ASHTABULA - ADJ,ASHTABULA - ADJ,32,32,1,1,733
ASHTABULA - ADL,ASHTABULA - ADL,32,32,1,1,439
ASHTABULA - ADM,ASHTABULA - ADM,32,32,1,1,449
ASHTABULA - ADN,ASHTABULA - ADN,32,32,1,1,460
ASHTABULA - ADO,ASHTABULA - ADO,32,32,1,1,391
ASHTABULA - ADP,ASHTABULA - ADP,32,32,1,1,365
ASHTABULA - ADQ,ASHTABULA - ADQ,32,32,1,1,521
ASHTABULA - ADR,ASHTABULA - ADR,32,32,1,1,473
ASHTABULA - ADS,ASHTABULA - ADS,32,32,1,1,278
ASHTABULA - ADT,ASHTABULA - ADT,32,32,1,1,464
ASHTABULA - ADU,ASHTABULA - ADU,32,32,1,1,506
ASHTABULA - ADV,ASHTABULA - ADV,32,32,1,1,535
ASHTABULA - ADW,ASHTABULA - ADW,32,32,1,1,680
ASHTABULA - ADX,ASHTABULA - ADX,32,32,1,1,234
ASHTABULA - ADZ,ASHTABULA - ADZ,32,32,1,1,489
ASHTABULA - AEA,ASHTABULA - AEA,32,32,1,1,556
ASHTABULA - AEB,ASHTABULA - AEB,32,32,1,1,509
ASHTABULA - AEC,ASHTABULA - AEC,32,32,1,1,412
ASHTABULA - AED,ASHTABULA - AED,32,32,1,1,705
ASHTABULA - AEF,ASHTABULA - AEF,32,32,1,1,402
ASHTABULA - AEG,ASHTABULA - AEG,32,32,1,1,439
ASHTABULA - AEH,ASHTABULA - AEH,32,32,1,1,331
ASHTABULA - AEI,ASHTABULA - AEI,32,32,1,1,369
ASHTABULA - AEJ,ASHTABULA - AEJ,32,32,1,1,436
ASHTABULA - AEK,ASHTABULA - AEK,32,32,1,1,435
ASHTABULA - AEL,ASHTABULA - AEL,32,32,1,1,494
ASHTABULA - AEM,ASHTABULA - AEM,32,32,1,1,601
ASHTABULA - AEO,ASHTABULA - AEO,32,32,1,1,311
ASHTABULA - AEP,ASHTABULA - AEP,32,32,1,1,293
ASHTABULA - AEQ,ASHTABULA - AEQ,32,32,1,1,315
ASHTABULA - AER,ASHTABULA - AER,32,32,1,1,451
ASHTABULA - AES,ASHTABULA - AES,32,32,1,1,780
ASHTABULA - AEU,ASHTABULA - AEU,32,32,1,1,261
ASHTABULA - AEV,ASHTABULA - AEV,32,32,1,1,282
ASHTABULA - AEW,ASHTABULA - AEW,32,32,1,1,411
ASHTABULA - AEX,ASHTABULA - AEX,32,32,1,1,552
ASHTABULA - AEZ,ASHTABULA - AEZ,32,32,1,1,925
ATHENS - AAA,ATHENS - AAA,30,30,1,1,659
ATHENS - AAB,ATHENS - AAB,30,30,1,1,377
ATHENS - AAD,ATHENS - AAD,30,30,1,1,418
ATHENS - AAE,ATHENS - AAE,30,30,1,1,140
ATHENS - AAF,ATHENS - AAF,30,30,1,1,65
ATHENS - AAG,ATHENS - AAG,30,30,1,1,205
ATHENS - AAH,ATHENS - AAH,30,30,1,1,207
ATHENS - AAI,ATHENS - AAI,30,30,1,1,500
ATHENS - AAJ,ATHENS - AAJ,30,30,1,1,664
ATHENS - AAK,ATHENS - AAK,30,30,1,1,161
ATHENS - AAL,ATHENS - AAL,30,30,1,1,204
ATHENS - AAM,ATHENS - AAM,30,30,1,1,159
ATHENS - AAN,ATHENS - AAN,30,30,1,1,410
ATHENS - AAP,ATHENS - AAP,30,30,1,1,529
ATHENS - AAQ,ATHENS - AAQ,30,30,1,1,421
ATHENS - AAS,ATHENS - AAS,30,30,1,1,510
ATHENS - AAU,ATHENS - AAU,30,30,1,1,446
ATHENS - AAV,ATHENS - AAV,30,30,1,1,328
ATHENS - AAW,ATHENS - AAW,30,30,1,1,259
ATHENS - AAX,ATHENS - AAX,30,30,1,1,350
ATHENS - AAZ,ATHENS - AAZ,30,30,1,1,239
ATHENS - ABB,ATHENS - ABB,30,30,1,1,314
ATHENS - ABD,ATHENS - ABD,30,30,1,1,358
ATHENS - ABF,ATHENS - ABF,30,30,1,1,917
ATHENS - ABG,ATHENS - ABG,30,30,1,1,505
ATHENS - ABH,ATHENS - ABH,30,30,1,1,586
ATHENS - ABI,ATHENS - ABI,30,30,1,1,95
ATHENS - ABJ,ATHENS - ABJ,30,30,1,1,963
ATHENS - ABK,ATHENS - ABK,30,30,1,1,321
ATHENS - ABL,ATHENS - ABL,30,30,1,1,625
ATHENS - ABM,ATHENS - ABM,30,30,1,1,617
ATHENS - ABN,ATHENS - ABN,30,30,1,1,814
ATHENS - ABO,ATHENS - ABO,30,30,1,1,252
ATHENS - ABP,ATHENS - ABP,30,30,1,1,824
ATHENS - ABR,ATHENS - ABR,30,30,1,1,745
ATHENS - ABS,ATHENS - ABS,30,30,1,1,283
ATHENS - ABT,ATHENS - ABT,30,30,1,1,437
ATHENS - ABU,ATHENS - ABU,30,30,1,1,435
ATHENS - ABV,ATHENS - ABV,30,30,1,1,242
ATHENS - ABW,ATHENS - ABW,30,30,1,1,437
ATHENS - ABX,ATHENS - ABX,30,30,1,1,1073
ATHENS - ABY,ATHENS - ABY,30,30,1,1,738
ATHENS - ABZ,ATHENS - ABZ,30,30,1,1,614
ATHENS - ACB,ATHENS - ACB,30,30,1,1,189
ATHENS - ACC,ATHENS - ACC,30,30,1,1,741
ATHENS - ACD,ATHENS - ACD,30,30,1,1,104
ATHENS - ACE,ATHENS - ACE,30,30,1,1,593
ATHENS - ACI,ATHENS - ACI,30,30,1,1,227
ATHENS - ACJ,ATHENS - ACJ,30,30,1,1,575
ATHENS - ACK,ATHENS - ACK,30,30,1,1,390
ATHENS - ACL,ATHENS - ACL,30,30,1,1,489
ATHENS - ACM,ATHENS - ACM,30,30,1,1,534
ATHENS - ACO,ATHENS - ACO,30,30,1,1,237
ATHENS - ACP,ATHENS - ACP,30,30,1,1,766
ATHENS - ACR,ATHENS - ACR,30,30,1,1,116
ATHENS - ACS,ATHENS - ACS,30,30,1,1,189
AUGLAIZE - AAA,AUGLAIZE - AAA,12,12,1,1,590
AUGLAIZE - AAB,AUGLAIZE - AAB,12,12,1,1,320
AUGLAIZE - AAC,AUGLAIZE - AAC,12,12,1,1,406
AUGLAIZE - AAD,AUGLAIZE - AAD,12,12,1,1,679
AUGLAIZE - AAE,AUGLAIZE - AAE,12,12,1,1,675
AUGLAIZE - AAF,AUGLAIZE - AAF,12,12,1,1,486
AUGLAIZE - AAG,AUGLAIZE - AAG,12,12,1,1,807
AUGLAIZE - AAH,AUGLAIZE - AAH,12,12,1,1,681
AUGLAIZE - AAI,AUGLAIZE - AAI,12,12,1,1,356
AUGLAIZE - AAJ,AUGLAIZE - AAJ,12,12,1,1,486
AUGLAIZE - AAK,AUGLAIZE - AAK,12,12,1,1,335
AUGLAIZE - AAL,AUGLAIZE - AAL,12,12,1,1,391
AUGLAIZE - AAM,AUGLAIZE - AAM,12,12,1,1,306
AUGLAIZE - AAN,AUGLAIZE - AAN,12,12,1,1,638
AUGLAIZE - AAO,AUGLAIZE - AAO,12,12,1,1,405
AUGLAIZE - AAP,AUGLAIZE - AAP,12,12,1,1,862
AUGLAIZE - AAR,AUGLAIZE - AAR,12,12,1,1,629
AUGLAIZE - AAS,AUGLAIZE - AAS,12,12,1,1,263
AUGLAIZE - AAU,AUGLAIZE - AAU,12,12,1,1,442
AUGLAIZE - AAV,AUGLAIZE - AAV,12,12,1,1,414
AUGLAIZE - AAW,AUGLAIZE - AAW,12,12,1,1,590
AUGLAIZE - AAX,AUGLAIZE - AAX,12,12,1,1,254
AUGLAIZE - AAY,AUGLAIZE - AAY,12,12,1,1,515
AUGLAIZE - AAZ,AUGLAIZE - AAZ,12,12,1,1,948
AUGLAIZE - ABA,AUGLAIZE - ABA,12,12,1,1,727
AUGLAIZE - ABB,AUGLAIZE - ABB,12,12,1,1,89
AUGLAIZE - ABC,AUGLAIZE - ABC,12,12,1,1,510
AUGLAIZE - ABD,AUGLAIZE - ABD,12,12,1,1,922
AUGLAIZE - ABF,AUGLAIZE - ABF,12,12,1,1,646
AUGLAIZE - ABG,AUGLAIZE - ABG,12,12,1,1,660
AUGLAIZE - ABH,AUGLAIZE - ABH,12,12,1,1,555
AUGLAIZE - ABJ,AUGLAIZE - ABJ,12,12,1,1,449
AUGLAIZE - ABK,AUGLAIZE - ABK,12,12,1,1,232
AUGLAIZE - ABL,AUGLAIZE - ABL,12,12,1,1,578
AUGLAIZE - ABN,AUGLAIZE - ABN,12,12,1,1,470
AUGLAIZE - ABO,AUGLAIZE - ABO,12,12,1,1,598
AUGLAIZE - ABP,AUGLAIZE - ABP,12,12,1,1,412
AUGLAIZE - ABQ,AUGLAIZE - ABQ,12,12,1,1,315
AUGLAIZE - ABR,AUGLAIZE - ABR,12,12,1,1,467
AUGLAIZE - ABS,AUGLAIZE - ABS,12,12,1,1,619
AUGLAIZE - ABT,AUGLAIZE - ABT,12,12,1,1,634
AUGLAIZE - ABU,AUGLAIZE - ABU,12,12,1,1,336
BELMONT - AAA,BELMONT - AAA,30,30,1,1,483
BELMONT - AAB,BELMONT - AAB,30,30,1,1,311
BELMONT - AAE,BELMONT - AAE,30,30,1,1,297
BELMONT - AAF,BELMONT - AAF,30,30,1,1,652
BELMONT - AAH,BELMONT - AAH,30,30,1,1,604
BELMONT - AAJ,BELMONT - AAJ,30,30,1,1,154
BELMONT - AAK,BELMONT - AAK,30,30,1,1,312
BELMONT - AAL,BELMONT - AAL,30,30,1,1,487
BELMONT - AAN,BELMONT - AAN,30,30,1,1,467
BELMONT - AAO,BELMONT - AAO,30,30,1,1,346
BELMONT - AAP,BELMONT - AAP,30,30,1,1,526
BELMONT - AAQ,BELMONT - AAQ,30,30,1,1,313
BELMONT - AAR,BELMONT - AAR,30,30,1,1,391
BELMONT - AAS,BELMONT - AAS,30,30,1,1,315
BELMONT - AAT,BELMONT - AAT,30,30,1,1,310
BELMONT - AAU,BELMONT - AAU,30,30,1,1,232
BELMONT - AAV,BELMONT - AAV,30,30,1,1,223
BELMONT - AAW,BELMONT - AAW,30,30,1,1,637
BELMONT - AAX,BELMONT - AAX,30,30,1,1,385
BELMONT - AAY,BELMONT - AAY,30,30,1,1,440
BELMONT - AAZ,BELMONT - AAZ,30,30,1,1,327
BELMONT - ABA,BELMONT - ABA,30,30,1,1,404
BELMONT - ABB,BELMONT - ABB,30,30,1,1,114
BELMONT - ABC,BELMONT - ABC,30,30,1,1,296
BELMONT - ABD,BELMONT - ABD,30,30,1,1,195
BELMONT - ABE,BELMONT - ABE,30,30,1,1,538
BELMONT - ABF,BELMONT - ABF,30,30,1,1,775
BELMONT - ABG,BELMONT - ABG,30,30,1,1,192
BELMONT - ABH,BELMONT - ABH,30,30,1,1,551
BELMONT - ABI,BELMONT - ABI,30,30,1,1,641
BELMONT - ABL,BELMONT - ABL,30,30,1,1,502
BELMONT - ABN,BELMONT - ABN,30,30,1,1,686
BELMONT - ABP,BELMONT - ABP,30,30,1,1,377
BELMONT - ABQ,BELMONT - ABQ,30,30,1,1,315
BELMONT - ABS,BELMONT - ABS,30,30,1,1,276
BELMONT - ABU,BELMONT - ABU,30,30,1,1,289
BELMONT - ABV,BELMONT - ABV,30,30,1,1,600
BELMONT - ABW,BELMONT - ABW,30,30,1,1,464
BELMONT - ABX,BELMONT - ABX,30,30,1,1,203
BELMONT - ABY,BELMONT - ABY,30,30,1,1,176
BELMONT - ABZ,BELMONT - ABZ,30,30,1,1,381
BELMONT - ACD,BELMONT - ACD,30,30,1,1,189
BELMONT - ACE,BELMONT - ACE,30,30,1,1,666
BELMONT - ACF,BELMONT - ACF,30,30,1,1,562
BELMONT - ACH,BELMONT - ACH,30,30,1,1,556
BELMONT - ACJ,BELMONT - ACJ,30,30,1,1,513
BELMONT - ACK,BELMONT - ACK,30,30,1,1,600
BELMONT - ACL,BELMONT - ACL,30,30,1,1,454
BELMONT - ACM,BELMONT - ACM,30,30,1,1,602
BELMONT - ACN,BELMONT - ACN,30,30,1,1,596
BELMONT - ACO,BELMONT - ACO,30,30,1,1,717
BELMONT - ACP,BELMONT - ACP,30,30,1,1,340
BELMONT - ACQ,BELMONT - ACQ,30,30,1,1,739
BELMONT - ACS,BELMONT - ACS,30,30,1,1,352
BELMONT - ACT,BELMONT - ACT,30,30,1,1,164
BELMONT - ACU,BELMONT - ACU,30,30,1,1,119
BELMONT - ACV,BELMONT - ACV,30,30,1,1,302
BELMONT - ACW,BELMONT - ACW,30,30,1,1,850
BELMONT - ACX,BELMONT - ACX,30,30,1,1,818
BELMONT - ACZ,BELMONT - ACZ,30,30,1,1,486
BELMONT - ADB,BELMONT - ADB,30,30,1,1,967
BELMONT - ADD,BELMONT - ADD,30,30,1,1,252
BELMONT - ADE,BELMONT - ADE,30,30,1,1,363
BELMONT - ADF,BELMONT - ADF,30,30,1,1,425
BELMONT - ADH,BELMONT - ADH,30,30,1,1,442
BELMONT - ADI,BELMONT - ADI,30,30,1,1,588
BELMONT - ADK,BELMONT - ADK,30,30,1,1,442
BELMONT - ADL,BELMONT - ADL,30,30,1,1,82
BELMONT - ADW,BELMONT - ADW,30,30,1,1,154
BELMONT - ADX,BELMONT - ADX,30,30,1,1,387
BROWN - AAA,BROWN - AAA,14,14,1,1,346
BROWN - AAF,BROWN - AAF,14,14,1,1,895
BROWN - AAG,BROWN - AAG,14,14,1,1,344
BROWN - AAH,BROWN - AAH,14,14,1,1,476
BROWN - AAJ,BROWN - AAJ,14,14,1,1,698
BROWN - AAK,BROWN - AAK,14,14,1,1,565
BROWN - AAM,BROWN - AAM,14,14,1,1,377
BROWN - AAV,BROWN - AAV,14,14,1,1,688
BROWN - AAW,BROWN - AAW,14,14,1,1,563
BROWN - AAY,BROWN - AAY,14,14,1,1,661
BROWN - ABI,BROWN - ABI,14,14,1,1,499
BROWN - ABP,BROWN - ABP,14,14,1,1,410
BROWN - ACD,BROWN - ACD,14,14,1,1,629
BROWN - ACE,BROWN - ACE,14,14,1,1,685
BROWN - ACF,BROWN - ACF,14,14,1,1,617
BROWN - ACG,BROWN - ACG,14,14,1,1,657
BROWN - ACH,BROWN - ACH,14,14,1,1,1064
