precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
AUGLAIZE - AAE,AUGLAIZE - AAE,4,4,1,1,809
AUGLAIZE - AAF,AUGLAIZE - AAF,4,4,1,1,608
AUGLAIZE - AAG,AUGLAIZE - AAG,4,4,1,1,969
AUGLAIZE - AAH,AUGLAIZE - AAH,4,4,1,1,816
AUGLAIZE - AAI,AUGLAIZE - AAI,4,4,1,1,450
AUGLAIZE - AAJ,AUGLAIZE - AAJ,4,4,1,1,580
AUGLAIZE - AAK,AUGLAIZE - AAK,4,4,1,1,397
AUGLAIZE - AAL,AUGLAIZE - AAL,4,4,1,1,461
AUGLAIZE - AAM,AUGLAIZE - AAM,4,4,1,1,385
AUGLAIZE - AAN,AUGLAIZE - AAN,4,4,1,1,776
AUGLAIZE - AAO,AUGLAIZE - AAO,4,4,1,1,454
AUGLAIZE - AAP,AUGLAIZE - AAP,4,4,1,1,990
AUGLAIZE - AAR,AUGLAIZE - AAR,4,4,1,1,755
AUGLAIZE - AAS,AUGLAIZE - AAS,4,4,1,1,320
AUGLAIZE - AAU,AUGLAIZE - AAU,4,4,1,1,497
AUGLAIZE - AAV,AUGLAIZE - AAV,4,4,1,1,464
AUGLAIZE - AAW,AUGLAIZE - AAW,4,4,1,1,693
AUGLAIZE - AAX,AUGLAIZE - AAX,4,4,1,1,276
AUGLAIZE - AAY,AUGLAIZE - AAY,4,4,1,1,556
AUGLAIZE - AAZ,AUGLAIZE - AAZ,4,4,1,1,1056
AUGLAIZE - ABA,AUGLAIZE - ABA,4,4,1,1,817
AUGLAIZE - ABB,AUGLAIZE - ABB,4,4,1,1,106
AUGLAIZE - ABC,AUGLAIZE - ABC,4,4,1,1,578
AUGLAIZE - ABD,AUGLAIZE - ABD,4,4,1,1,1059
AUGLAIZE - ABF,AUGLAIZE - ABF,4,4,1,1,737
AUGLAIZE - ABG,AUGLAIZE - ABG,4,4,1,1,772
AUGLAIZE - ABH,AUGLAIZE - ABH,4,4,1,1,653
AUGLAIZE - ABJ,AUGLAIZE - ABJ,4,4,1,1,554
AUGLAIZE - ABK,AUGLAIZE - ABK,4,4,1,1,265
AUGLAIZE - ABL,AUGLAIZE - ABL,4,4,1,1,666
AUGLAIZE - ABN,AUGLAIZE - ABN,4,4,1,1,525
AUGLAIZE - ABO,AUGLAIZE - ABO,4,4,1,1,657
AUGLAIZE - ABP,AUGLAIZE - ABP,4,4,1,1,456
AUGLAIZE - ABQ,AUGLAIZE - ABQ,4,4,1,1,353
AUGLAIZE - ABR,AUGLAIZE - ABR,4,4,1,1,561
AUGLAIZE - ABS,AUGLAIZE - ABS,4,4,1,1,737
AUGLAIZE - ABT,AUGLAIZE - ABT,4,4,1,1,747
AUGLAIZE - ABU,AUGLAIZE - ABU,4,4,1,1,388
BELMONT - AAA,BELMONT - AAA,6,6,1,1,480
BELMONT - AAB,BELMONT - AAB,6,6,1,1,304
BELMONT - AAE,BELMONT - AAE,6,6,1,1,289
BELMONT - AAF,BELMONT - AAF,6,6,1,1,647
BELMONT - AAH,BELMONT - AAH,6,6,1,1,593
BELMONT - AAJ,BELMONT - AAJ,6,6,1,1,151
BELMONT - AAK,BELMONT - AAK,6,6,1,1,307
BELMONT - AAL,BELMONT - AAL,6,6,1,1,484
BELMONT - AAN,BELMONT - AAN,6,6,1,1,454
BELMONT - AAO,BELMONT - AAO,6,6,1,1,337
BELMONT - AAP,BELMONT - AAP,6,6,1,1,515
BELMONT - AAQ,BELMONT - AAQ,6,6,1,1,313
BELMONT - AAR,BELMONT - AAR,6,6,1,1,378
BELMONT - AAS,BELMONT - AAS,6,6,1,1,314
BELMONT - AAT,BELMONT - AAT,6,6,1,1,306
BELMONT - AAU,BELMONT - AAU,6,6,1,1,235
BELMONT - AAV,BELMONT - AAV,6,6,1,1,216
BELMONT - AAW,BELMONT - AAW,6,6,1,1,628
BELMONT - AAX,BELMONT - AAX,6,6,1,1,385
BELMONT - AAY,BELMONT - AAY,6,6,1,1,432
BELMONT - AAZ,BELMONT - AAZ,6,6,1,1,325
BELMONT - ABA,BELMONT - ABA,6,6,1,1,405
BELMONT - ABB,BELMONT - ABB,6,6,1,1,109
BELMONT - ABC,BELMONT - ABC,6,6,1,1,293
BELMONT - ABD,BELMONT - ABD,6,6,1,1,194
BELMONT - ABE,BELMONT - ABE,6,6,1,1,527
BELMONT - ABF,BELMONT - ABF,6,6,1,1,753
BELMONT - ABG,BELMONT - ABG,6,6,1,1,195
BELMONT - ABH,BELMONT - ABH,6,6,1,1,547
BELMONT - ABI,BELMONT - ABI,6,6,1,1,628
BELMONT - ABL,BELMONT - ABL,6,6,1,1,504
BELMONT - ABN,BELMONT - ABN,6,6,1,1,676
BELMONT - ABP,BELMONT - ABP,6,6,1,1,374
BELMONT - ABQ,BELMONT - ABQ,6,6,1,1,312
BELMONT - ABS,BELMONT - ABS,6,6,1,1,276
BELMONT - ABU,BELMONT - ABU,6,6,1,1,284
BELMONT - ABV,BELMONT - ABV,6,6,1,1,596
BELMONT - ABW,BELMONT - ABW,6,6,1,1,453
BELMONT - ABX,BELMONT - ABX,6,6,1,1,203
BELMONT - ABY,BELMONT - ABY,6,6,1,1,175
BELMONT - ABZ,BELMONT - ABZ,6,6,1,1,379
BELMONT - ACD,BELMONT - ACD,6,6,1,1,191
BELMONT - ACE,BELMONT - ACE,6,6,1,1,660
BELMONT - ACF,BELMONT - ACF,6,6,1,1,556
BELMONT - ACH,BELMONT - ACH,6,6,1,1,543
BELMONT - ACJ,BELMONT - ACJ,6,6,1,1,500
BELMONT - ACK,BELMONT - ACK,6,6,1,1,594
BELMONT - ACL,BELMONT - ACL,6,6,1,1,451
BELMONT - ACM,BELMONT - ACM,6,6,1,1,591
BELMONT - ACN,BELMONT - ACN,6,6,1,1,591
BELMONT - ACO,BELMONT - ACO,6,6,1,1,710
BELMONT - ACP,BELMONT - ACP,6,6,1,1,331
BELMONT - ACQ,BELMONT - ACQ,6,6,1,1,709
BELMONT - ACS,BELMONT - ACS,6,6,1,1,348
BELMONT - ACT,BELMONT - ACT,6,6,1,1,161
BELMONT - ACU,BELMONT - ACU,6,6,1,1,117
BELMONT - ACV,BELMONT - ACV,6,6,1,1,298
BELMONT - ACW,BELMONT - ACW,6,6,1,1,839
BELMONT - ACX,BELMONT - ACX,6,6,1,1,799
BELMONT - ACZ,BELMONT - ACZ,6,6,1,1,478
BELMONT - ADB,BELMONT - ADB,6,6,1,1,948
BELMONT - ADD,BELMONT - ADD,6,6,1,1,248
BELMONT - ADE,BELMONT - ADE,6,6,1,1,362
BELMONT - ADF,BELMONT - ADF,6,6,1,1,407
BELMONT - ADH,BELMONT - ADH,6,6,1,1,435
BELMONT - ADI,BELMONT - ADI,6,6,1,1,581
BELMONT - ADK,BELMONT - ADK,6,6,1,1,439
BELMONT - ADL,BELMONT - ADL,6,6,1,1,78
BELMONT - ADW,BELMONT - ADW,6,6,1,1,156
BELMONT - ADX,BELMONT - ADX,6,6,1,1,375
BROWN - AAA,BROWN - AAA,2,2,1,1,353
BROWN - AAF,BROWN - AAF,2,2,1,1,913
BROWN - AAG,BROWN - AAG,2,2,1,1,350
BROWN - AAH,BROWN - AAH,2,2,1,1,483
BROWN - AAJ,BROWN - AAJ,2,2,1,1,714
BROWN - AAK,BROWN - AAK,2,2,1,1,572
BROWN - AAM,BROWN - AAM,2,2,1,1,384
BROWN - AAV,BROWN - AAV,2,2,1,1,689
BROWN - AAW,BROWN - AAW,2,2,1,1,572
BROWN - AAY,BROWN - AAY,2,2,1,1,661
BROWN - ABI,BROWN - ABI,2,2,1,1,502
BROWN - ABP,BROWN - ABP,2,2,1,1,417
BROWN - ACD,BROWN - ACD,2,2,1,1,636
BROWN - ACE,BROWN - ACE,2,2,1,1,698
BROWN - ACF,BROWN - ACF,2,2,1,1,632
BROWN - ACG,BROWN - ACG,2,2,1,1,660
BROWN - ACH,BROWN - ACH,2,2,1,1,1081
