precinct,precinct_key,district_num,district_code,area_weight,vote_weight,source_votes
ALLEN - AES,ALLEN - AES,78,78,1,1,0.0059348141
ALLEN - AET,ALLEN - AET,78,78,1,1,0.0052816198
ALLEN - AEW,ALLEN - AEW,78,78,1,1,0.000076591
ALLEN - AEX,ALLEN - AEX,78,78,1,1,0.0054273753
ALLEN - AEY,ALLEN - AEY,78,78,1,1,0.0045016171
ALLEN - AEZ,ALLEN - AEZ,78,78,1,1,0.0053087533
ALLEN - AFB,ALLEN - AFB,78,78,1,1,0.0022343188
ALLEN - AFC,ALLEN - AFC,78,78,1,1,0.001500997
ALLEN - AFE,ALLEN - AFE,78,78,1,1,0.0001742917
ALLEN - AFF,ALLEN - AFF,78,78,1,1,0.0055638336
ALLEN - AFG,ALLEN - AFG,78,78,1,1,0.0051421215
ALLEN - AFI,ALLEN - AFI,78,78,1,1,0.0002540257
ALLEN - AFJ,ALLEN - AFJ,78,78,1,1,0.0002937119
ALLEN - AFK,ALLEN - AFK,78,78,1,1,0.0001757456
ALLEN - AFN,ALLEN - AFN,78,78,1,1,0.0003766907
ALLEN - AFO,ALLEN - AFO,78,78,1,1,0.0004467138
ALLEN - AFP,ALLEN - AFP,78,78,1,1,0.0002248635
ALLEN - AFQ,ALLEN - AFQ,78,78,1,1,0.0010659836
ALLEN - AFR,ALLEN - AFR,78,78,1,1,0.0001952058
ALLEN - AFS,ALLEN - AFS,78,78,1,1,0.0002459214
ALLEN - AFT,ALLEN - AFT,78,78,1,1,0.0009863154
ALLEN - AFU,ALLEN - AFU,78,78,1,1,0.0002785588
ALLEN - AFV,ALLEN - AFV,78,78,1,1,0.0022700945
ALLEN - AGB,ALLEN - AGB,78,78,1,1,0.000217123
ALLEN - AGC,ALLEN - AGC,78,78,1,1,0.0005099524
ALLEN - AGD,ALLEN - AGD,78,78,1,1,0.0012590296
ALLEN - AGI,ALLEN - AGI,78,78,1,1,0.0061783751
ALLEN - AGK,ALLEN - AGK,78,78,1,1,0.0001381939
ALLEN - AGL,ALLEN - AGL,78,78,1,1,0.0001281551
ALLEN - AGN,ALLEN - AGN,78,78,1,1,0.0066943004
ASHLAND - AAA,ASHLAND - AAA,67,67,1,1,0.0001155117
ASHLAND - AAB,ASHLAND - AAB,67,67,1,1,0.000212507
ASHLAND - AAD,ASHLAND - AAD,67,67,1,1,0.0002709188
ASHLAND - AAF,ASHLAND - AAF,67,67,1,1,0.0001182504
ASHLAND - AAG,ASHLAND - AAG,67,67,1,1,0.0001613255
ASHLAND - AAH,ASHLAND - AAH,67,67,1,1,0.0002671938
ASHLAND - AAJ,ASHLAND - AAJ,67,67,1,1,0.0001852641
ASHLAND - AAQ,ASHLAND - AAQ,67,67,1,1,0.0000494348
ASHLAND - AAS,ASHLAND - AAS,67,67,1,1,0.0001393851
ASHLAND - AAU,ASHLAND - AAU,67,67,1,1,0.000472897
ASHLAND - AAV,ASHLAND - AAV,67,67,1,1,0.0001301736
ASHLAND - AAZ,ASHLAND - AAZ,67,67,1,1,0.0003889869
ASHLAND - ABB,ASHLAND - ABB,67,67,1,1,0.0000603285
ASHLAND - ABC,ASHLAND - ABC,67,67,1,1,0.0005521991
ASHLAND - ABG,ASHLAND - ABG,67,67,1,1,0.007022657
ASHLAND - ABI,ASHLAND - ABI,67,67,1,1,0.0052804131
ASHLAND - ABJ,ASHLAND - ABJ,67,67,1,1,0.0048523464
ASHLAND - ABN,ASHLAND - ABN,67,67,1,1,0.0088923085
ASHLAND - ABO,ASHLAND - ABO,67,67,1,1,0.0003331973
ASHLAND - ABS,ASHLAND - ABS,67,67,1,1,0.0020404274
ASHLAND - ABT,ASHLAND - ABT,67,67,1,1,0.006700567
ASHLAND - ABV,ASHLAND - ABV,67,67,1,1,0.0055743498
ASHLAND - ABZ,ASHLAND - ABZ,67,67,1,1,0.0020349633
ASHLAND - ACA,ASHLAND - ACA,67,67,1,1,0.0042658591
ASHLAND - ACB,ASHLAND - ACB,67,67,1,1,0.0000956139
ASHLAND - ACC,ASHLAND - ACC,67,67,1,1,0.0082157823
ASHLAND - ACE,ASHLAND - ACE,67,67,1,1,0.0025911438
ASHLAND - ACF,ASHLAND - ACF,67,67,1,1,0.0032838466
ASHLAND - ACH,ASHLAND - ACH,67,67,1,1,0.0017386135
ASHLAND - ACI,ASHLAND - ACI,67,67,1,1,0.0072356188
ASHLAND - ACJ,ASHLAND - ACJ,67,67,1,1,0.0032922933
ASHLAND - ACM,ASHLAND - ACM,67,67,1,1,0.0084146532
ASHLAND - ACN,ASHLAND - ACN,67,67,1,1,0.0072140404
ASHLAND - ACO,ASHLAND - ACO,67,67,1,1,0.0035502274
ASHLAND - ACP,ASHLAND - ACP,67,67,1,1,0.0035401832
ASHLAND - ACQ,ASHLAND - ACQ,67,67,1,1,0.0046929721
ASHLAND - ACS,ASHLAND - ACS,67,67,1,1,0.0042059824
ASHLAND - ACT,ASHLAND - ACT,67,67,1,1,0.0060765438
ASHLAND - ACV,ASHLAND - ACV,67,67,1,1,0.0037769536
ASHTABULA - AAA,ASHTABULA - AAA,99,99,1,1,0.00020055
ASHTABULA - AAB,ASHTABULA - AAB,99,99,1,1,0.0000645403
ASHTABULA - AAC,ASHTABULA - AAC,99,99,1,1,0.0000656716
ASHTABULA - AAE,ASHTABULA - AAE,99,99,1,1,0.0000577454
ASHTABULA - AAH,ASHTABULA - AAH,99,99,1,1,0.0002035557
ASHTABULA - AAI,ASHTABULA - AAI,99,99,1,1,0.000231668
ASHTABULA - AAJ,ASHTABULA - AAJ,99,99,1,1,0.000330374
ASHTABULA - AAM,ASHTABULA - AAM,99,99,1,1,0.0000514084
ASHTABULA - AAN,ASHTABULA - AAN,99,99,1,1,0.0001617964
ASHTABULA - AAO,ASHTABULA - AAO,99,99,1,1,0.0001049461
ASHTABULA - AAP,ASHTABULA - AAP,99,99,1,1,0.0001214173
ASHTABULA - AAQ,ASHTABULA - AAQ,99,99,1,1,0.0000821484
ASHTABULA - AAR,ASHTABULA - AAR,99,99,1,1,0.0000380565
ASHTABULA - AAS,ASHTABULA - AAS,99,99,1,1,0.0000927798
ASHTABULA - AAT,ASHTABULA - AAT,99,99,1,1,0.0000313477
ASHTABULA - AAU,ASHTABULA - AAU,99,99,1,1,0.0001378942
ASHTABULA - AAW,ASHTABULA - AAW,99,99,1,1,0.0000476535
ASHTABULA - AAX,ASHTABULA - AAX,99,99,1,1,0.0000407121
ASHTABULA - AAY,ASHTABULA - AAY,99,99,1,1,0.0000976334
ASHTABULA - ABA,ASHTABULA - ABA,99,99,1,1,0.0000644205
ASHTABULA - ABB,ASHTABULA - ABB,99,99,1,1,0.0003011226
ASHTABULA - ABC,ASHTABULA - ABC,99,99,1,1,0.0012051106
ASHTABULA - ABD,ASHTABULA - ABD,99,99,1,1,0.000133515
ASHTABULA - ABF,ASHTABULA - ABF,99,99,1,1,0.0005681375
ASHTABULA - ABG,ASHTABULA - ABG,99,99,1,1,0.000171987
ASHTABULA - ABI,ASHTABULA - ABI,99,99,1,1,0.0029085233
ASHTABULA - ABJ,ASHTABULA - ABJ,99,99,1,1,0.0006343324
ASHTABULA - ABK,ASHTABULA - ABK,99,99,1,1,0.0002559378
ASHTABULA - ABL,ASHTABULA - ABL,99,99,1,1,0.0001697296
ASHTABULA - ABM,ASHTABULA - ABM,99,99,1,1,0.0001488207
ASHTABULA - ABN,ASHTABULA - ABN,99,99,1,1,0.0005841817
ASHTABULA - ABO,ASHTABULA - ABO,99,99,1,1,0.0001949591
ASHTABULA - ABQ,ASHTABULA - ABQ,99,99,1,1,0.0001712823
ASHTABULA - ABR,ASHTABULA - ABR,65,65,0.9946189414,0.9946189414,0.0001094183
ASHTABULA - ABR,ASHTABULA - ABR,99,99,0.0053810586,0.0053810586,0.000000592
ASHTABULA - ABS,ASHTABULA - ABS,65,65,0.9999991159,0.9999991159,0.0001690047
ASHTABULA - ABS,ASHTABULA - ABS,99,99,0.0000008841,0.0000008841,0.0000000001
ASHTABULA - ABT,ASHTABULA - ABT,65,65,0.9808112227,0.9808112227,0.0002820903
ASHTABULA - ABT,ASHTABULA - ABT,99,99,0.0191887773,0.0191887773,0.0000055189
ASHTABULA - ABV,ASHTABULA - ABV,65,65,0.9640291445,0.9640291445,0.0001477166
ASHTABULA - ABV,ASHTABULA - ABV,99,99,0.0359708555,0.0359708555,0.0000055118
ASHTABULA - ABW,ASHTABULA - ABW,65,65,1,1,0.0000729847
ASHTABULA - ABX,ASHTABULA - ABX,65,65,1,1,0.0001370566
ASHTABULA - ABY,ASHTABULA - ABY,65,65,0.9689264223,0.9689264223,0.0002080629
ASHTABULA - ABY,ASHTABULA - ABY,99,99,0.0310735777,0.0310735777,0.0000066726
ASHTABULA - ABZ,ASHTABULA - ABZ,65,65,1,1,0.0035763129
ASHTABULA - ACA,ASHTABULA - ACA,65,65,1,1,0.0034065342
ASHTABULA - ACB,ASHTABULA - ACB,65,65,1,1,0.0003939668
ASHTABULA - ACD,ASHTABULA - ACD,99,99,1,1,0.0001332072
ASHTABULA - ACG,ASHTABULA - ACG,99,99,1,1,0.0004865091
ASHTABULA - ACH,ASHTABULA - ACH,99,99,1,1,0.0020510367
ASHTABULA - ACI,ASHTABULA - ACI,99,99,1,1,0.0001370911
ASHTABULA - ACJ,ASHTABULA - ACJ,99,99,1,1,0.0006055778
ASHTABULA - ACM,ASHTABULA - ACM,99,99,1,1,0.0004904938
ASHTABULA - ACO,ASHTABULA - ACO,65,65,1,1,0.0031373717
ASHTABULA - ACP,ASHTABULA - ACP,65,65,1,1,0.0038725333
ASHTABULA - ACQ,ASHTABULA - ACQ,65,65,1,1,0.0067259462
ASHTABULA - ACR,ASHTABULA - ACR,65,65,1,1,0.0068802937
ASHTABULA - ACS,ASHTABULA - ACS,65,65,1,1,0.0068297328
ASHTABULA - ACT,ASHTABULA - ACT,65,65,1,1,0.0064686135
ASHTABULA - ACU,ASHTABULA - ACU,65,65,0.0013486213,0.0013486213,0.0000045511
ASHTABULA - ACU,ASHTABULA - ACU,99,99,0.9986513787,0.9986513787,0.0033700824
ASHTABULA - ACW,ASHTABULA - ACW,65,65,0.0000426184,0.0000426184,0.0000000692
ASHTABULA - ACW,ASHTABULA - ACW,99,99,0.9999573816,0.9999573816,0.0016241299
ASHTABULA - ACX,ASHTABULA - ACX,65,65,0.0133244746,0.0133244746,0.0000066092
ASHTABULA - ACX,ASHTABULA - ACX,99,99,0.9866755254,0.9866755254,0.0004894079
ASHTABULA - ACY,ASHTABULA - ACY,99,99,1,1,0.0006212984
ASHTABULA - ADA,ASHTABULA - ADA,57,57,0.0084981921,0.0084981921,0.0000250572
ASHTABULA - ADA,ASHTABULA - ADA,99,99,0.9915018079,0.9915018079,0.0029234756
ASHTABULA - ADB,ASHTABULA - ADB,57,57,0.0035707275,0.0035707275,0.0000105247
ASHTABULA - ADB,ASHTABULA - ADB,65,65,0.7545222217,0.7545222217,0.0022239426
ASHTABULA - ADB,ASHTABULA - ADB,99,99,0.2419070508,0.2419070508,0.0007130173
ASHTABULA - ADC,ASHTABULA - ADC,65,65,1,1,0.0013562146
ASHTABULA - ADD,ASHTABULA - ADD,65,65,0.9999996115,0.9999996115,0.0069687235
ASHTABULA - ADD,ASHTABULA - ADD,99,99,0.0000003885,0.0000003885,0.0000000027
ASHTABULA - ADF,ASHTABULA - ADF,65,65,1,1,0.0020427058
ASHTABULA - ADG,ASHTABULA - ADG,65,65,1,1,0.0021325047
ASHTABULA - ADH,ASHTABULA - ADH,65,65,1,1,0.0023679373
ASHTABULA - ADI,ASHTABULA - ADI,65,65,1,1,0.0001960519
ASHTABULA - ADJ,ASHTABULA - ADJ,65,65,1,1,0.0003514928
ASHTABULA - ADL,ASHTABULA - ADL,65,65,1,1,0.0001634912
ASHTABULA - ADM,ASHTABULA - ADM,65,65,0.9999986121,0.9999986121,0.0013268214
ASHTABULA - ADM,ASHTABULA - ADM,99,99,0.0000013879,0.0000013879,0.0000000018
ASHTABULA - ADN,ASHTABULA - ADN,65,65,0.9999953617,0.9999953617,0.0023134332
ASHTABULA - ADN,ASHTABULA - ADN,99,99,0.0000046383,0.0000046383,0.0000000107
ASHTABULA - ADO,ASHTABULA - ADO,65,65,1,1,0.0034010369
ASHTABULA - ADP,ASHTABULA - ADP,65,65,1,1,0.0034199461
ASHTABULA - ADQ,ASHTABULA - ADQ,65,65,0.9999999593,0.9999999593,0.0054033395
ASHTABULA - ADQ,ASHTABULA - ADQ,99,99,0.0000000407,0.0000000407,0.0000000002
ASHTABULA - ADR,ASHTABULA - ADR,65,65,1,1,0.0053603453
ASHTABULA - ADS,ASHTABULA - ADS,65,65,1,1,0.0002490142
ASHTABULA - ADT,ASHTABULA - ADT,65,65,0.9999999056,0.9999999056,0.0061976197
ASHTABULA - ADT,ASHTABULA - ADT,99,99,0.0000000944,0.0000000944,0.0000000006
ASHTABULA - ADU,ASHTABULA - ADU,65,65,1,1,0.0069692447
ASHTABULA - ADV,ASHTABULA - ADV,99,99,1,1,0.0012471598
ASHTABULA - ADW,ASHTABULA - ADW,65,65,0.000000833,0.000000833,0.0000000008
ASHTABULA - ADW,ASHTABULA - ADW,99,99,0.999999167,0.999999167,0.0009561779
ASHTABULA - ADX,ASHTABULA - ADX,65,65,0.0000034178,0.0000034178,0.000000001
ASHTABULA - ADX,ASHTABULA - ADX,99,99,0.9999965822,0.9999965822,0.0002911232
ASHTABULA - ADZ,ASHTABULA - ADZ,65,65,1,1,0.0060879602
ASHTABULA - AEA,ASHTABULA - AEA,65,65,1,1,0.0005523827
ASHTABULA - AEB,ASHTABULA - AEB,65,65,1,1,0.0078583731
ASHTABULA - AEC,ASHTABULA - AEC,99,99,1,1,0.0019992685
ASHTABULA - AED,ASHTABULA - AED,65,65,0.0000009054,0.0000009054,0.0000000039
ASHTABULA - AED,ASHTABULA - AED,99,99,0.9999990946,0.9999990946,0.0042774969
ASHTABULA - AEF,ASHTABULA - AEF,65,65,1,1,0.0071606327
ASHTABULA - AEG,ASHTABULA - AEG,65,65,1,1,0.0062766517
ASHTABULA - AEH,ASHTABULA - AEH,65,65,0.0000000154,0.0000000154,0
ASHTABULA - AEH,ASHTABULA - AEH,99,99,0.9999999846,0.9999999846,0.0015931518
ASHTABULA - AEI,ASHTABULA - AEI,99,99,1,1,0.0002304441
ASHTABULA - AEJ,ASHTABULA - AEJ,99,99,1,1,0.0014033402
ASHTABULA - AEK,ASHTABULA - AEK,99,99,1,1,0.0020580257
ASHTABULA - AEL,ASHTABULA - AEL,99,99,1,1,0.0003977251
ASHTABULA - AEM,ASHTABULA - AEM,99,99,1,1,0.000193299
ASHTABULA - AEO,ASHTABULA - AEO,99,99,1,1,0.0019764189
ASHTABULA - AEP,ASHTABULA - AEP,99,99,1,1,0.0006641631
ASHTABULA - AEQ,ASHTABULA - AEQ,65,65,0.9999987449,0.9999987449,0.0021161911
ASHTABULA - AEQ,ASHTABULA - AEQ,99,99,0.0000012551,0.0000012551,0.0000000027
ASHTABULA - AER,ASHTABULA - AER,65,65,1,1,0.0044518365
ASHTABULA - AES,ASHTABULA - AES,65,65,0.000009608,0.000009608,0.0000000691
ASHTABULA - AES,ASHTABULA - AES,99,99,0.999990392,0.999990392,0.0071880055
ASHTABULA - AEU,ASHTABULA - AEU,65,65,1,1,0.006738246
ASHTABULA - AEV,ASHTABULA - AEV,65,65,1,1,0.0035015551
ASHTABULA - AEW,ASHTABULA - AEW,65,65,1,1,0.0036360299
ASHTABULA - AEX,ASHTABULA - AEX,65,65,0.9996487622,0.9996487622,0.0069007515
ASHTABULA - AEX,ASHTABULA - AEX,99,99,0.0003512378,0.0003512378,0.0000024247
ASHTABULA - AEZ,ASHTABULA - AEZ,65,65,1,1,0.0007884687
ATHENS - AAA,ATHENS - AAA,94,94,0.0000009705,0.0000009705,0.0000000005
ATHENS - AAA,ATHENS - AAA,95,95,0.9999990295,0.9999990295,0.000475032
ATHENS - AAB,ATHENS - AAB,95,95,1,1,0.0000904697
ATHENS - AAD,ATHENS - AAD,95,95,1,1,0.0004452966
ATHENS - AAE,ATHENS - AAE,95,95,1,1,0.0000280026
ATHENS - AAF,ATHENS - AAF,95,95,1,1,0.000027097
ATHENS - AAG,ATHENS - AAG,95,95,1,1,0.0000701116
ATHENS - AAH,ATHENS - AAH,95,95,1,1,0.0001717505
ATHENS - AAI,ATHENS - AAI,95,95,1,1,0.0001865587
ATHENS - AAJ,ATHENS - AAJ,95,95,1,1,0.0003469367
ATHENS - AAK,ATHENS - AAK,95,95,1,1,0.0000060535
ATHENS - AAL,ATHENS - AAL,95,95,1,1,0.0000130468
ATHENS - AAM,ATHENS - AAM,95,95,1,1,0.0000168965
ATHENS - AAN,ATHENS - AAN,95,95,1,1,0.0000309456
ATHENS - AAP,ATHENS - AAP,95,95,1,1,0.000176284
ATHENS - AAQ,ATHENS - AAQ,95,95,1,1,0.000113918
ATHENS - AAS,ATHENS - AAS,95,95,1,1,0.000425101
ATHENS - AAU,ATHENS - AAU,95,95,1,1,0.0000448445
ATHENS - AAV,ATHENS - AAV,95,95,1,1,0.0000324618
ATHENS - AAW,ATHENS - AAW,95,95,1,1,0.0000293859
ATHENS - AAX,ATHENS - AAX,94,94,1,1,0.0002936786
ATHENS - AAZ,ATHENS - AAZ,94,94,1,1,0.0000875548
ATHENS - ABB,ATHENS - ABB,94,94,1,1,0.0002451544
ATHENS - ABD,ATHENS - ABD,94,94,1,1,0.0006730471
ATHENS - ABF,ATHENS - ABF,94,94,1,1,0.0084238227
ATHENS - ABG,ATHENS - ABG,94,94,1,1,0.001643495
ATHENS - ABH,ATHENS - ABH,94,94,1,1,0.0102030955
ATHENS - ABI,ATHENS - ABI,94,94,1,1,0.0000622565
ATHENS - ABJ,ATHENS - ABJ,95,95,1,1,0.0022776019
ATHENS - ABK,ATHENS - ABK,95,95,1,1,0.0021669339
ATHENS - ABL,ATHENS - ABL,95,95,1,1,0.0009329746
ATHENS - ABM,ATHENS - ABM,94,94,0.9592502298,0.9592502298,0.0004612443
ATHENS - ABM,ATHENS - ABM,95,95,0.0407497702,0.0407497702,0.0000195941
ATHENS - ABN,ATHENS - ABN,94,94,0.9999999888,0.9999999888,0.0017020159
ATHENS - ABN,ATHENS - ABN,95,95,0.0000000112,0.0000000112,0
ATHENS - ABO,ATHENS - ABO,95,95,1,1,0.0085123182
ATHENS - ABP,ATHENS - ABP,95,95,1,1,0.0101642289
ATHENS - ABR,ATHENS - ABR,94,94,1,1,0.0104363748
ATHENS - ABS,ATHENS - ABS,94,94,1,1,0.0001495382
ATHENS - ABT,ATHENS - ABT,94,94,1,1,0.0022918356
ATHENS - ABU,ATHENS - ABU,94,94,1,1,0.0057081421
ATHENS - ABV,ATHENS - ABV,94,94,1,1,0.0017379603
ATHENS - ABW,ATHENS - ABW,94,94,1,1,0.0003639855
ATHENS - ABX,ATHENS - ABX,94,94,1,1,0.0065051052
ATHENS - ABY,ATHENS - ABY,94,94,1,1,0.0105337293
ATHENS - ABZ,ATHENS - ABZ,95,95,1,1,0.0100247942
ATHENS - ACB,ATHENS - ACB,94,94,1,1,0.0000665351
ATHENS - ACC,ATHENS - ACC,94,94,1,1,0.0095554154
ATHENS - ACD,ATHENS - ACD,94,94,1,1,0.00017876
ATHENS - ACE,ATHENS - ACE,94,94,1,1,0.0003590795
ATHENS - ACI,ATHENS - ACI,94,94,1,1,0.0002695517
ATHENS - ACJ,ATHENS - ACJ,94,94,1,1,0.0044647445
ATHENS - ACK,ATHENS - ACK,94,94,1,1,0.005232342
ATHENS - ACL,ATHENS - ACL,94,94,1,1,0.00289029
ATHENS - ACM,ATHENS - ACM,94,94,1,1,0.0073662195
ATHENS - ACO,ATHENS - ACO,94,94,1,1,0.0001176203
ATHENS - ACP,ATHENS - ACP,94,94,1,1,0.0086945939
ATHENS - ACR,ATHENS - ACR,95,95,1,1,0.0000135454
ATHENS - ACS,ATHENS - ACS,95,95,1,1,0.0000071502
AUGLAIZE - AAA,AUGLAIZE - AAA,84,84,1,1,0.0002245258
AUGLAIZE - AAB,AUGLAIZE - AAB,84,84,1,1,0.0000489854
AUGLAIZE - AAC,AUGLAIZE - AAC,84,84,1,1,0.0000883198
AUGLAIZE - AAD,AUGLAIZE - AAD,84,84,1,1,0.0002711072
AUGLAIZE - AAE,AUGLAIZE - AAE,84,84,1,1,0.0002312719
AUGLAIZE - AAF,AUGLAIZE - AAF,84,84,1,1,0.0004292384
AUGLAIZE - AAG,AUGLAIZE - AAG,84,84,1,1,0.0001601856
AUGLAIZE - AAH,AUGLAIZE - AAH,84,84,1,1,0.0001779715
AUGLAIZE - AAI,AUGLAIZE - AAI,84,84,1,1,0.0002146923
AUGLAIZE - AAJ,AUGLAIZE - AAJ,78,78,0.0168544595,0.0168544595,0.0000032554
AUGLAIZE - AAJ,AUGLAIZE - AAJ,84,84,0.9831455405,0.9831455405,0.0001898943
AUGLAIZE - AAK,AUGLAIZE - AAK,84,84,1,1,0.0004858254
AUGLAIZE - AAL,AUGLAIZE - AAL,84,84,1,1,0.0002658664
AUGLAIZE - AAM,AUGLAIZE - AAM,84,84,1,1,0.0000377598
AUGLAIZE - AAN,AUGLAIZE - AAN,84,84,1,1,0.0002377257
AUGLAIZE - AAO,AUGLAIZE - AAO,84,84,1,1,0.0083405697
AUGLAIZE - AAP,AUGLAIZE - AAP,78,78,0.9960213548,0.9960213548,0.0070898246
AUGLAIZE - AAP,AUGLAIZE - AAP,84,84,0.0039786452,0.0039786452,0.0000283206
AUGLAIZE - AAR,AUGLAIZE - AAR,78,78,0.9210336665,0.9210336665,0.0026764447
AUGLAIZE - AAR,AUGLAIZE - AAR,84,84,0.0789663335,0.0789663335,0.0002294694
AUGLAIZE - AAS,AUGLAIZE - AAS,78,78,1,1,0.0001551099
AUGLAIZE - AAU,AUGLAIZE - AAU,84,84,1,1,0.0045081458
AUGLAIZE - AAV,AUGLAIZE - AAV,84,84,1,1,0.0003630431
AUGLAIZE - AAW,AUGLAIZE - AAW,84,84,1,1,0.0002630823
AUGLAIZE - AAX,AUGLAIZE - AAX,78,78,1,1,0.0049191392
AUGLAIZE - AAY,AUGLAIZE - AAY,84,84,1,1,0.0049548952
